time,precipitation_sum (mm),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),soil_moisture_0_to_7cm_mean (m³/m³),slope_deg,elevation_m,soil_depth_m,geology_susceptibility,ndvi,land_use,seismic_pga (g),pore_water_pressure (kPa),distance_to_road (km),distance_to_stream (km),aspect_deg,curvature,rain_3d_sum (mm),rain_7d_sum (mm),rain_14d_sum (mm),antecedent_precip_index (mm)
20-08-2023,9.3,22.7,28.8,18.9,91.9,7.6,0.4108,27.3,1382.0,2.61,0.524,0.581,1,0.0159,24.64,10.53,1.11,313.6,0.41,26.5,75.1,187.2,81.53
21-08-2023,5.4,22.3,29.4,15.7,88.7,1.8,0.3714,34.0,1400.0,2.5,0.48,0.523,0,0.0309,20.49,1.01,3.21,101.6,-0.271,19.9,65.9,178.4,74.7
22-08-2023,13.9,22.2,26.2,17.4,94.8,2.5,0.5293,32.5,1533.0,2.51,0.602,0.583,0,0.003,31.49,0.65,0.9,13.7,-0.082,28.6,69.5,182.1,77.39
23-08-2023,7.8,23.0,29.7,19.9,80.8,5.5,0.4095,34.3,1461.0,2.98,0.564,0.501,0,0.0175,23.13,0.7,0.26,137.9,0.571,27.1,64.6,180.6,73.59
24-08-2023,7.0,22.0,28.6,18.8,74.7,2.9,0.3011,36.9,1396.0,3.19,0.613,0.395,3,0.0267,18.87,1.13,0.14,157.6,-0.13,28.7,60.6,179.2,69.55
25-08-2023,17.4,21.7,26.9,16.2,83.9,8.2,0.224,28.4,1520.0,2.58,0.721,0.586,0,0.024,20.9,1.32,0.99,151.8,-0.217,32.2,66.0,192.0,76.52
26-08-2023,5.4,22.4,28.4,15.8,66.2,2.9,0.363,36.8,1436.0,3.03,0.476,0.308,1,0.035,21.09,4.05,1.52,246.6,-0.005,29.8,66.2,191.7,70.44
27-08-2023,3.7,23.9,29.9,17.3,91.1,5.3,0.2895,37.8,1370.0,2.71,0.585,0.584,1,0.0207,15.86,0.76,0.13,320.0,0.502,26.5,60.6,135.7,63.57
28-08-2023,4.3,22.6,28.0,19.4,88.5,14.0,0.1373,45.8,1462.0,3.4,0.626,0.679,0,0.0195,7.65,0.38,2.09,229.1,-0.33,13.4,59.5,125.4,58.34
29-08-2023,14.7,21.4,26.9,14.8,97.1,2.6,0.3221,32.4,1375.0,2.55,0.593,0.561,0,0.0049,22.06,1.09,1.59,328.2,-0.029,22.7,60.3,129.8,64.29
30-08-2023,17.8,21.5,28.4,15.1,89.2,2.2,0.3615,22.9,1421.0,2.71,0.545,0.696,0,0.0079,22.12,3.53,0.05,32.1,0.04,36.8,70.3,134.9,72.44
31-08-2023,28.2,21.2,27.3,15.9,75.3,1.3,0.3676,29.0,1484.0,2.58,0.616,0.6,0,0.0134,29.93,0.12,0.55,181.9,-0.828,60.7,91.5,152.1,89.78
01-09-2023,6.8,21.7,27.5,16.6,75.3,6.2,0.2726,24.7,1503.0,3.37,0.716,0.532,0,0.0186,17.36,0.4,2.38,20.4,0.144,52.8,80.9,146.9,83.11
02-09-2023,4.2,21.0,26.2,16.3,78.4,4.4,0.1331,21.1,1435.0,3.04,0.621,0.712,0,0.007,4.5,2.05,1.18,301.0,0.047,39.2,79.7,145.9,74.84
03-09-2023,8.8,20.9,28.3,17.4,90.0,4.0,0.4609,36.3,1482.0,3.03,0.62,0.431,3,0.0004,26.55,1.0,1.38,130.9,-0.201,19.8,84.8,145.4,72.42
04-09-2023,20.9,22.7,28.7,19.3,93.5,4.8,0.3972,34.6,1403.0,2.9,0.517,0.557,0,0.0165,24.14,1.03,6.8,114.6,-0.074,33.9,101.4,160.9,82.45
05-09-2023,6.0,21.4,28.1,14.8,75.5,3.6,0.4978,19.9,1452.0,3.42,0.662,0.724,3,0.0015,24.5,0.36,0.24,353.4,0.265,35.7,92.7,153.0,76.09
06-09-2023,1.3,20.9,25.4,16.2,90.7,6.1,0.3645,28.3,1428.0,3.36,0.546,0.528,3,0.0084,16.18,1.57,0.89,222.2,-0.457,28.2,76.2,146.5,65.97
07-09-2023,7.5,21.0,27.9,15.6,83.7,1.6,0.4629,39.9,1431.0,2.35,0.703,0.559,3,0.0099,25.11,3.63,0.54,130.3,0.285,14.8,55.5,147.0,63.58
08-09-2023,11.3,21.2,25.1,16.5,83.0,6.8,0.4561,26.6,1465.0,2.92,0.561,0.58,0,0.0048,22.64,0.46,0.28,311.4,-0.113,20.1,60.0,140.9,65.34
09-09-2023,2.8,22.8,27.7,17.5,91.8,2.3,0.3807,40.3,1484.0,2.64,0.617,0.613,1,0.0253,16.82,1.73,3.88,244.7,0.316,21.6,58.6,138.3,58.34
10-09-2023,1.5,22.7,29.8,17.1,69.1,21.1,0.5199,33.3,1573.0,2.6,0.636,0.573,1,0.028,26.36,2.42,0.39,11.6,-0.335,15.6,51.3,136.1,51.09
11-09-2023,5.5,22.3,26.5,16.1,69.8,6.5,0.3408,32.2,1384.0,2.51,0.558,0.67,0,0.0131,19.39,3.05,1.02,208.6,-0.47,9.8,35.9,137.3,48.93
12-09-2023,4.3,21.5,25.2,15.3,74.3,5.7,0.4488,36.2,1412.0,2.92,0.563,0.287,0,0.0085,23.29,0.12,0.66,183.8,-0.044,11.3,34.2,126.9,45.89
13-09-2023,6.2,21.4,26.6,17.1,71.5,5.8,0.4304,29.0,1399.0,2.88,0.625,0.518,1,0.0055,21.24,2.53,0.38,345.4,0.218,16.0,39.1,115.3,45.2
14-09-2023,8.4,21.8,29.4,15.3,61.2,4.0,0.39,29.0,1453.0,2.64,0.582,0.562,2,0.0046,21.88,1.52,0.53,215.7,-0.173,18.9,40.0,95.5,46.82
15-09-2023,10.1,21.3,26.0,15.4,78.6,6.9,0.2942,37.7,1458.0,3.87,0.569,0.48,1,0.002,16.81,1.41,0.12,349.0,0.032,24.7,38.8,98.8,49.9
16-09-2023,12.3,21.4,24.5,16.9,70.7,3.4,0.3255,24.5,1457.0,3.4,0.535,0.478,1,0.0405,18.31,1.72,3.02,82.7,0.347,30.8,48.3,106.9,54.71
17-09-2023,3.5,21.6,25.5,17.4,82.2,10.4,0.4021,33.7,1373.0,3.16,0.594,0.606,0,0.0229,22.33,0.87,0.2,31.3,-0.179,25.9,50.3,101.6,50.01
18-09-2023,8.2,21.0,28.3,14.1,66.4,1.3,0.455,22.4,1456.0,2.36,0.645,0.719,3,0.0011,24.74,0.9,1.08,230.0,0.328,24.0,53.0,88.9,50.71
19-09-2023,14.7,22.0,29.3,15.6,70.5,0.5,0.4678,19.5,1434.0,2.42,0.603,0.558,1,0.0042,27.19,2.03,1.42,344.4,-0.109,26.4,63.4,97.6,57.8
20-09-2023,5.6,21.8,28.9,18.0,86.1,12.6,0.4019,35.8,1522.0,2.58,0.61,0.585,2,0.0154,23.22,0.71,0.92,116.2,-0.127,28.5,62.8,101.9,54.73
21-09-2023,8.4,22.7,27.1,17.2,89.7,4.5,0.4303,29.3,1364.0,3.72,0.68,0.507,2,0.0122,24.86,0.52,0.39,175.8,-0.043,28.7,62.8,102.8,54.92
22-09-2023,7.5,20.7,27.0,15.9,69.6,6.9,0.3091,28.3,1493.0,2.36,0.635,0.579,1,0.011,17.42,3.42,2.01,107.5,0.205,21.5,60.2,99.0,54.18
23-09-2023,10.2,21.1,29.1,15.8,78.2,6.5,0.2979,31.5,1516.0,2.54,0.69,0.491,0,0.0066,17.32,5.1,1.01,111.7,-0.302,26.1,58.1,106.4,56.26
24-09-2023,4.6,21.8,26.1,17.4,70.3,12.0,0.3485,30.2,1398.0,2.44,0.654,0.484,0,0.0142,19.07,3.54,5.85,262.2,-0.026,22.3,59.2,109.5,52.42
25-09-2023,11.1,21.8,29.6,16.9,87.0,3.7,0.4033,28.3,1325.0,2.88,0.625,0.405,0,0.0108,21.54,3.22,0.05,91.5,-0.314,25.9,62.1,115.1,55.65
26-09-2023,11.8,23.3,30.2,16.9,68.4,6.1,0.3647,24.1,1435.0,3.18,0.608,0.552,1,0.0066,19.7,0.94,0.06,91.2,-0.153,27.5,59.2,122.6,59.11
27-09-2023,5.7,22.3,26.0,18.5,95.9,2.2,0.3201,37.9,1434.0,2.98,0.676,0.589,1,0.0019,16.63,1.86,0.11,252.5,-0.27,28.6,59.3,122.1,55.94
28-09-2023,9.0,21.2,28.7,17.1,84.8,8.1,0.449,39.2,1485.0,2.95,0.512,0.451,0,0.0006,28.23,2.66,1.02,147.7,-0.357,26.5,59.9,122.7,56.55
29-09-2023,12.0,21.9,26.5,18.4,75.2,1.2,0.4213,33.0,1405.0,3.33,0.642,0.524,1,0.0022,25.54,2.27,1.15,226.1,0.384,26.7,64.4,124.6,60.07
30-09-2023,6.0,21.7,26.5,15.2,86.2,3.6,0.4463,26.4,1451.0,2.79,0.626,0.516,0,0.0219,20.62,1.39,0.13,271.3,-0.203,27.0,60.2,118.3,57.06
01-10-2023,6.1,19.1,22.2,13.0,75.2,7.2,0.4992,25.6,1437.0,2.42,0.561,0.533,2,0.0031,23.32,0.57,0.96,116.6,0.221,24.1,61.7,120.9,54.6
02-10-2023,3.0,20.4,23.4,15.4,67.8,3.8,0.4233,30.3,1362.0,2.53,0.551,0.565,0,0.026,22.88,1.33,1.53,198.8,0.161,15.1,53.6,115.7,49.41
03-10-2023,4.2,17.8,23.9,12.8,80.5,5.2,0.3408,34.1,1569.0,3.26,0.629,0.714,0,0.0017,16.78,1.15,4.08,47.2,-0.133,13.3,46.0,105.2,46.2
04-10-2023,2.4,17.9,24.8,12.9,82.9,15.8,0.4348,39.1,1373.0,3.3,0.64,0.507,3,0.0208,24.86,1.31,0.45,309.1,-0.126,9.6,42.7,102.0,41.67
05-10-2023,3.9,19.7,23.6,13.4,91.0,2.0,0.4014,27.2,1501.0,2.59,0.592,0.533,1,0.0029,24.74,1.65,0.07,259.4,-0.398,10.5,37.6,97.5,39.32
06-10-2023,2.2,19.6,27.4,16.5,90.2,10.9,0.4324,36.2,1410.0,2.22,0.554,0.631,0,0.0053,24.73,6.86,0.23,314.8,0.078,8.5,27.8,92.2,35.62
07-10-2023,0.2,19.2,23.0,13.9,85.7,5.7,0.3457,34.3,1395.0,3.53,0.607,0.36,3,0.0074,16.88,0.57,3.95,97.7,0.081,6.3,22.0,82.2,30.48
08-10-2023,4.7,18.0,22.0,14.8,84.5,4.7,0.335,33.0,1504.0,1.86,0.601,0.594,0,0.0086,17.98,3.84,0.17,352.6,0.265,7.1,20.6,82.3,30.61
09-10-2023,7.9,20.2,24.6,14.7,70.3,15.4,0.3534,25.2,1456.0,2.49,0.541,0.526,3,0.0301,20.06,2.43,0.2,294.7,-0.37,12.8,25.5,79.1,33.91
10-10-2023,2.6,17.2,24.3,10.3,82.5,4.3,0.4178,18.9,1473.0,3.33,0.477,0.492,1,0.0176,23.03,0.25,0.56,45.3,-0.232,15.2,23.9,69.9,31.43
11-10-2023,2.3,17.8,24.6,11.5,75.6,15.5,0.3489,32.9,1528.0,2.56,0.596,0.523,1,0.0305,19.74,3.03,0.31,161.9,0.319,12.8,23.8,66.5,29.01
12-10-2023,2.6,19.3,23.3,15.1,63.2,10.2,0.4491,30.1,1398.0,3.42,0.686,0.614,0,0.0216,21.16,3.04,1.32,265.4,-0.243,7.5,22.5,60.1,27.26
13-10-2023,1.8,19.0,24.2,15.7,88.1,9.5,0.4793,30.8,1409.0,2.05,0.601,0.516,3,0.0392,25.95,0.32,0.05,28.2,0.005,6.7,22.1,49.9,24.97
14-10-2023,8.9,18.9,22.3,14.0,99.5,13.6,0.4517,35.3,1407.0,2.78,0.61,0.692,1,0.0318,20.76,0.46,3.25,18.6,-0.073,13.3,30.8,52.8,30.13
15-10-2023,4.1,19.6,24.5,16.4,70.7,4.1,0.3202,30.1,1390.0,2.44,0.628,0.383,0,0.0119,14.82,0.34,2.93,176.4,-0.043,14.8,30.2,50.8,29.71
16-10-2023,3.8,18.0,21.3,11.6,86.0,18.2,0.4994,35.4,1490.0,2.85,0.561,0.563,2,0.0067,24.38,1.2,1.02,177.0,0.213,16.8,26.1,51.6,29.05
17-10-2023,3.3,17.6,23.2,14.2,65.4,6.3,0.3659,31.9,1447.0,2.7,0.615,0.435,1,0.0026,19.04,1.9,0.15,137.4,-0.2,11.2,26.8,50.7,27.99
18-10-2023,3.7,17.3,21.5,12.6,94.7,7.6,0.3327,35.4,1500.0,2.48,0.559,0.455,0,0.0485,19.16,0.12,1.49,31.9,-0.486,10.8,28.2,52.0,27.49
19-10-2023,7.6,20.3,26.7,16.9,88.9,3.7,0.3623,22.6,1472.0,2.97,0.585,0.588,0,0.0069,18.9,0.86,2.08,162.9,-0.061,14.6,33.2,55.7,30.97
20-10-2023,2.1,19.9,25.6,13.7,80.9,1.8,0.4763,43.1,1407.0,2.39,0.556,0.579,0,0.0755,24.07,4.21,2.47,161.7,-0.026,13.4,33.5,55.6,28.42
21-10-2023,4.9,20.2,24.1,16.3,73.1,0.5,0.2164,43.8,1415.0,2.78,0.53,0.387,0,0.0029,8.66,0.17,1.35,73.7,0.197,14.6,29.5,60.3,29.06
22-10-2023,3.8,17.8,22.9,12.8,99.5,7.8,0.2568,34.3,1512.0,2.07,0.647,0.48,0,0.0204,15.52,0.47,0.79,310.2,0.352,10.8,29.2,59.4,28.5
23-10-2023,0.6,18.9,26.2,15.7,72.7,5.4,0.55,26.6,1480.0,3.13,0.589,0.49,0,0.0247,27.63,0.27,0.44,219.4,0.13,9.3,26.0,52.1,24.83
24-10-2023,0.6,18.8,24.2,12.7,74.3,8.1,0.4189,24.7,1482.0,2.73,0.635,0.507,0,0.0174,19.87,1.82,0.12,152.3,-0.037,5.0,23.3,50.1,21.7
25-10-2023,5.4,18.3,24.8,12.5,71.8,14.4,0.4088,12.3,1480.0,2.46,0.574,0.512,0,0.0559,18.22,1.67,0.18,357.9,-0.004,6.6,25.0,53.2,23.85
26-10-2023,1.0,19.7,24.2,13.3,85.0,3.4,0.3147,31.6,1399.0,2.46,0.61,0.488,0,0.034,15.32,0.66,0.44,13.3,0.369,7.0,18.4,51.6,21.27
27-10-2023,1.2,19.9,27.2,15.8,89.5,10.2,0.4332,34.8,1507.0,2.86,0.727,0.646,0,0.0147,21.37,0.42,2.6,101.9,0.427,7.6,17.5,51.0,19.28
28-10-2023,1.8,20.2,26.3,16.8,89.8,7.7,0.3094,26.2,1431.0,3.4,0.569,0.58,3,0.0162,15.92,0.71,0.34,298.3,0.103,4.0,14.4,43.9,18.19
29-10-2023,2.6,18.9,24.5,15.3,82.4,8.8,0.4373,23.3,1456.0,2.2,0.58,0.621,1,0.0088,23.14,1.75,0.63,59.3,-0.011,5.6,13.2,42.4,18.06
30-10-2023,6.0,18.9,23.3,14.9,80.4,9.4,0.3184,32.9,1481.0,3.0,0.56,0.527,3,0.0125,17.24,5.07,0.48,276.8,-0.371,10.4,18.6,44.6,21.35
31-10-2023,1.2,17.5,21.7,12.4,85.3,1.3,0.538,32.0,1443.0,2.69,0.54,0.576,3,0.0247,26.29,0.35,0.26,119.7,0.344,9.8,19.2,42.5,19.35
01-11-2023,0.3,18.5,21.8,15.1,53.4,7.7,0.2289,31.5,1363.0,2.42,0.649,0.481,0,0.0067,12.65,0.1,0.14,348.6,0.401,7.5,14.1,39.1,16.75
02-11-2023,0.5,15.2,21.7,11.2,49.6,5.2,0.2252,31.4,1440.0,2.66,0.613,0.513,0,0.0423,11.61,1.02,0.74,248.9,-0.244,2.0,13.6,32.0,14.73
03-11-2023,1.0,15.5,20.2,9.6,65.8,4.5,0.2362,27.2,1467.0,2.88,0.596,0.388,0,0.001,12.48,0.37,0.17,20.2,0.067,1.8,13.4,30.9,13.52
04-11-2023,1.3,14.8,19.3,10.5,69.0,16.5,0.2168,19.5,1419.0,3.29,0.654,0.622,0,0.0033,10.54,0.1,0.35,182.2,0.593,2.8,12.9,27.3,12.8
05-11-2023,0.5,14.3,21.9,8.0,60.6,3.7,0.297,36.5,1449.0,3.2,0.553,0.403,0,0.0041,10.75,0.23,1.96,280.6,-0.111,2.8,10.8,24.0,11.38
06-11-2023,0.6,13.2,18.8,7.0,58.6,16.1,0.097,37.2,1436.0,3.34,0.618,0.289,0,0.0242,7.36,1.5,0.58,0.9,0.344,2.4,5.4,24.0,10.27
07-11-2023,0.4,15.6,23.0,9.1,76.5,4.6,0.171,26.8,1373.0,3.46,0.644,0.59,0,0.0008,11.81,1.81,0.31,311.5,-0.125,1.5,4.6,23.8,9.13
08-11-2023,0.8,14.7,18.1,10.6,48.6,14.3,0.1864,33.9,1406.0,2.56,0.509,0.716,0,0.042,7.68,9.41,0.17,231.9,0.204,1.8,5.1,19.2,8.56
09-11-2023,1.1,15.6,21.8,9.8,65.2,3.3,0.2305,33.9,1375.0,2.94,0.606,0.352,1,0.0184,11.12,0.67,4.14,281.2,0.101,2.3,5.7,19.3,8.38
10-11-2023,1.8,17.1,20.6,13.5,47.8,4.2,0.2525,25.7,1456.0,2.59,0.569,0.306,1,0.0193,12.62,0.1,0.37,36.5,0.031,3.7,6.5,19.9,8.92
11-11-2023,1.2,12.1,18.5,6.5,68.2,2.3,0.2264,24.5,1515.0,2.76,0.675,0.524,1,0.049,11.28,0.1,0.13,12.4,0.382,4.1,6.4,19.3,8.78
12-11-2023,1.9,16.6,24.1,13.2,59.1,4.8,0.1078,38.4,1421.0,3.16,0.556,0.388,0,0.0105,8.11,0.88,1.93,318.2,-0.297,4.9,7.8,18.6,9.36
13-11-2023,1.7,14.6,22.0,9.3,73.8,2.3,0.1951,22.7,1420.0,2.52,0.616,0.389,1,0.0917,7.51,0.1,0.69,156.2,-0.037,4.8,8.9,14.3,9.66
14-11-2023,0.0,15.8,23.6,9.0,56.5,20.9,0.1552,32.0,1537.0,2.71,0.652,0.486,0,0.0267,10.71,2.89,1.26,75.3,0.032,3.6,8.5,13.1,8.21
15-11-2023,1.9,18.6,22.1,15.1,65.6,1.1,0.2109,36.3,1503.0,2.09,0.679,0.205,1,0.0208,10.62,1.46,0.44,264.7,-0.467,3.6,9.6,14.7,8.88
16-11-2023,1.0,15.0,22.3,9.8,76.2,8.5,0.3451,21.0,1400.0,3.01,0.561,0.147,2,0.0181,14.22,2.74,1.62,189.1,-0.026,2.9,9.5,15.2,8.55
17-11-2023,1.2,15.5,18.5,11.8,71.2,18.6,0.1754,19.9,1432.0,2.27,0.571,0.306,0,0.0028,9.01,0.11,0.29,127.6,0.301,4.1,8.9,15.4,8.47
18-11-2023,0.5,13.8,20.1,9.7,53.0,3.9,0.1149,27.5,1469.0,2.47,0.61,0.232,0,0.0303,5.87,0.43,2.6,298.8,0.038,2.7,8.2,14.6,7.7
19-11-2023,0.7,11.2,17.4,5.2,61.3,6.6,0.1447,45.8,1448.0,3.27,0.614,0.444,0,0.0151,6.46,1.01,1.71,3.4,0.19,2.4,7.0,14.8,7.24
20-11-2023,0.5,14.2,18.6,9.0,69.4,3.0,0.3241,37.8,1381.0,2.84,0.605,0.119,0,0.0105,15.47,2.3,4.82,311.0,-0.666,1.7,5.8,14.7,6.65
21-11-2023,1.0,18.1,21.1,14.6,72.1,1.4,0.2422,25.7,1473.0,2.65,0.425,0.353,0,0.0352,10.3,2.05,1.52,229.9,0.253,2.2,6.8,15.3,6.66
22-11-2023,0.8,13.4,16.8,6.9,42.8,6.1,0.2176,11.5,1429.0,2.88,0.627,0.206,1,0.0067,12.85,0.6,0.45,118.8,-0.129,2.3,5.7,15.3,6.46
23-11-2023,1.8,14.2,19.5,9.1,66.6,9.5,0.2047,27.8,1409.0,2.72,0.549,0.304,3,0.0071,12.58,0.17,0.24,96.4,0.187,3.6,6.5,16.0,7.29
24-11-2023,0.4,15.8,20.5,12.3,61.1,7.3,0.2596,30.3,1343.0,2.04,0.59,0.223,2,0.0023,13.79,0.67,0.89,310.6,0.598,3.0,5.7,14.6,6.6
25-11-2023,1.1,13.2,16.5,6.3,42.7,1.8,0.2026,30.6,1345.0,2.72,0.629,0.495,1,0.0099,11.34,2.53,1.14,70.1,-0.298,3.3,6.3,14.5,6.71
26-11-2023,0.3,14.6,22.2,10.8,82.7,7.1,0.2558,35.3,1389.0,2.78,0.529,0.343,1,0.0003,13.08,7.7,2.59,231.8,-0.383,1.8,5.9,12.9,6.0
27-11-2023,0.3,16.6,24.5,12.1,69.6,5.3,0.131,37.7,1519.0,2.52,0.494,0.548,1,0.0081,3.39,3.2,1.51,0.4,-0.213,1.7,5.7,11.5,5.4
28-11-2023,1.2,14.9,21.8,9.6,64.9,1.6,0.3123,28.0,1413.0,2.87,0.558,0.409,0,0.02,14.77,3.7,0.55,261.9,-0.436,1.8,5.9,12.7,5.79
29-11-2023,0.6,15.6,20.2,11.5,70.5,12.5,0.2316,30.3,1427.0,3.45,0.644,0.529,2,0.0099,10.55,0.46,0.88,20.7,-0.236,2.1,5.7,11.4,5.52
30-11-2023,3.0,13.0,16.3,6.3,60.9,4.1,0.289,20.4,1344.0,2.09,0.591,0.624,2,0.0056,15.83,0.25,0.92,311.5,-0.193,4.8,6.9,13.4,7.69
01-12-2023,0.5,14.4,18.0,8.5,69.3,5.3,0.2519,27.4,1445.0,2.98,0.544,0.496,0,0.0044,10.08,0.46,1.03,22.0,-0.819,4.1,7.0,12.7,7.04
02-12-2023,0.2,10.8,16.7,7.5,63.1,7.8,0.3649,27.9,1355.0,2.73,0.667,0.423,0,0.0252,17.09,0.82,0.15,67.4,0.482,3.7,6.1,12.4,6.18
03-12-2023,0.4,8.9,13.8,5.0,59.4,1.4,0.2173,30.3,1432.0,3.19,0.601,0.428,2,0.0175,13.46,7.23,0.86,215.2,0.065,1.1,6.2,12.1,5.66
04-12-2023,0.0,10.6,18.5,4.0,39.9,3.8,0.0917,33.9,1429.0,3.11,0.544,0.424,0,0.0695,5.44,2.15,0.05,41.4,-0.249,0.6,5.9,11.6,4.81
05-12-2023,0.0,11.8,15.5,6.0,68.2,4.0,0.292,28.6,1383.0,2.15,0.619,0.171,0,0.0001,14.3,1.06,0.26,103.7,-0.552,0.4,4.7,10.6,4.09
06-12-2023,0.1,9.3,13.0,5.4,73.3,7.0,0.4912,23.4,1443.0,2.43,0.615,0.301,0,0.0105,23.24,1.0,0.05,231.1,0.491,0.1,4.2,9.9,3.57
07-12-2023,0.6,11.4,17.0,7.4,62.1,20.1,0.2855,25.2,1388.0,2.96,0.554,0.303,0,0.0106,18.01,0.34,1.99,61.9,0.354,0.7,1.8,8.7,3.64
08-12-2023,0.2,9.8,17.1,4.5,77.3,0.6,0.3143,24.1,1404.0,2.81,0.556,0.279,3,0.035,12.98,0.94,0.17,176.0,0.492,0.9,1.5,8.5,3.29
09-12-2023,0.3,12.5,19.1,5.9,69.4,0.8,0.2065,36.5,1476.0,2.84,0.581,0.469,0,0.0008,9.14,0.97,0.89,31.8,0.231,1.1,1.6,7.7,3.1
10-12-2023,0.6,10.9,17.7,7.1,79.4,7.4,0.1382,26.0,1482.0,3.01,0.617,0.221,0,0.0011,9.62,0.65,2.95,286.3,0.208,1.1,1.8,8.0,3.23
11-12-2023,0.2,14.4,19.4,8.6,43.5,7.1,0.164,35.0,1421.0,2.76,0.678,0.441,0,0.0095,6.16,0.48,1.52,358.1,-0.053,1.1,2.0,7.9,2.95
12-12-2023,0.6,13.4,19.5,7.3,82.0,4.7,0.1254,29.1,1490.0,2.11,0.608,0.224,0,0.1055,6.26,2.67,1.11,203.1,0.021,1.4,2.6,7.3,3.11
13-12-2023,0.2,15.6,18.9,12.4,49.0,2.5,0.3299,27.6,1361.0,2.21,0.584,0.193,0,0.0232,17.14,3.3,0.77,296.8,0.106,1.0,2.7,6.9,2.84
14-12-2023,0.2,14.7,18.3,9.8,68.7,26.0,0.0656,27.0,1475.0,2.99,0.584,0.406,3,0.0351,3.06,5.81,2.59,215.0,-0.08,1.0,2.3,4.1,2.61
15-12-2023,0.2,11.7,17.4,6.3,81.3,3.5,0.2129,32.4,1433.0,2.77,0.652,0.649,0,0.0071,9.12,0.37,2.55,41.7,-0.159,0.6,2.3,3.8,2.42
16-12-2023,0.3,12.1,16.9,6.1,47.1,15.1,0.3853,34.8,1386.0,2.57,0.598,0.376,1,0.0119,22.83,0.19,0.06,36.6,-0.133,0.7,2.3,3.9,2.36
17-12-2023,0.3,11.3,16.7,7.3,51.5,4.0,0.1238,24.5,1456.0,2.65,0.678,0.53,3,0.0132,3.65,1.33,0.14,102.9,0.118,0.8,2.0,3.8,2.3
18-12-2023,0.0,11.3,16.7,5.6,68.6,4.6,0.2066,30.7,1551.0,2.79,0.546,0.32,3,0.0017,9.63,2.06,0.87,150.2,-0.155,0.6,1.8,3.8,1.96
19-12-2023,0.0,13.9,20.5,9.1,54.5,2.3,0.1527,30.6,1482.0,2.98,0.53,0.244,0,0.0038,6.55,8.11,0.54,104.1,-0.005,0.3,1.2,3.8,1.67
20-12-2023,0.2,14.4,20.4,10.4,48.4,0.4,0.2279,44.6,1496.0,2.16,0.673,0.299,1,0.0256,9.81,0.9,0.15,288.7,-0.063,0.2,1.2,3.9,1.62
21-12-2023,0.3,7.3,12.5,1.9,58.8,2.5,0.1674,34.2,1498.0,3.23,0.575,0.467,0,0.0041,3.3,2.02,1.27,187.1,0.016,0.5,1.3,3.6,1.67
22-12-2023,0.3,10.0,16.0,6.3,61.5,3.1,0.1442,31.8,1453.0,3.17,0.635,0.533,0,0.0048,9.17,2.71,2.29,299.9,-0.28,0.8,1.4,3.7,1.72
23-12-2023,0.2,11.2,16.1,5.3,80.4,5.5,0.2439,30.9,1395.0,2.2,0.586,0.309,1,0.0095,9.68,0.32,0.61,244.6,0.035,0.8,1.3,3.6,1.66
24-12-2023,0.2,13.0,17.1,8.6,58.5,5.8,0.2609,35.2,1502.0,3.08,0.597,0.503,0,0.0062,12.23,3.64,1.09,96.7,0.11,0.7,1.2,3.2,1.61
25-12-2023,0.1,13.9,17.9,8.9,49.4,1.0,0.2348,21.8,1464.0,2.53,0.557,0.504,0,0.0015,7.76,0.46,0.44,289.5,0.189,0.5,1.3,3.1,1.47
26-12-2023,0.0,8.8,14.8,4.8,68.0,4.8,0.1912,30.2,1474.0,2.76,0.669,0.392,1,0.007,11.48,0.42,0.06,190.6,-0.312,0.3,1.3,2.5,1.25
27-12-2023,0.1,10.4,17.2,5.2,63.7,7.5,0.05,24.0,1420.0,3.02,0.625,0.467,2,0.0109,1.66,0.94,0.48,115.3,-0.077,0.2,1.2,2.4,1.16
28-12-2023,0.4,10.5,17.7,5.3,49.7,8.2,0.1595,31.6,1401.0,2.42,0.516,0.524,0,0.0431,3.81,0.82,1.68,137.9,-0.328,0.5,1.3,2.6,1.39
29-12-2023,0.3,11.1,14.9,4.1,55.3,8.5,0.1853,23.4,1464.0,2.81,0.652,0.412,0,0.0395,6.4,1.63,0.09,280.2,0.289,0.8,1.3,2.7,1.48
30-12-2023,0.2,11.1,16.4,5.4,61.0,6.7,0.2141,22.5,1442.0,3.46,0.533,0.205,2,0.0023,10.53,0.74,0.61,127.7,0.245,0.9,1.3,2.6,1.46
31-12-2023,0.2,13.8,17.1,9.5,59.2,4.2,0.1376,28.7,1449.0,2.9,0.552,0.355,0,0.0394,5.07,2.35,0.19,177.8,-0.323,0.7,1.3,2.5,1.44
01-01-2024,0.4,8.1,12.2,2.9,62.5,1.3,0.05,22.5,1419.0,2.21,0.594,0.419,1,0.0236,1.76,1.68,0.19,279.7,0.093,0.8,1.6,2.9,1.62
02-01-2024,0.1,9.6,15.9,3.0,59.2,1.5,0.079,33.7,1316.0,3.21,0.594,0.367,1,0.0042,0.0,0.1,1.44,242.4,0.268,0.7,1.7,3.0,1.48
03-01-2024,0.1,14.2,19.5,9.3,54.4,1.8,0.3045,23.2,1560.0,2.59,0.584,0.652,0,0.0088,12.7,2.37,1.75,122.2,-0.003,0.6,1.7,2.9,1.36
