time,precipitation_sum (mm),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),soil_moisture_0_to_7cm_mean (m³/m³),slope_deg,elevation_m,soil_depth_m,geology_susceptibility,ndvi,land_use,seismic_pga (g),pore_water_pressure (kPa),distance_to_road (km),distance_to_stream (km),aspect_deg,curvature,rain_3d_sum (mm),rain_7d_sum (mm),rain_14d_sum (mm),antecedent_precip_index (mm)
11-10-2023,15.3,17.5,22.0,13.3,58.7,3.0,0.1387,33.5,1996.0,2.04,0.698,0.465,0,0.0211,10.96,1.86,0.41,149.9,-0.087,24.2,39.4,117.9,61.14
12-10-2023,8.0,14.5,21.2,11.0,58.1,0.7,0.2116,30.2,2126.0,1.81,0.694,0.357,0,0.0037,10.62,0.1,0.2,59.9,0.193,27.6,45.9,114.9,59.97
13-10-2023,3.9,14.0,17.1,9.5,64.0,8.3,0.1651,47.6,2114.0,2.08,0.728,0.383,0,0.0053,6.16,0.84,0.92,359.8,0.132,27.2,46.8,92.0,54.87
14-10-2023,1.0,15.4,19.1,11.6,79.5,4.4,0.1415,51.6,2042.0,2.34,0.794,0.424,0,0.0341,5.04,0.24,0.12,170.5,-0.448,12.9,38.7,71.6,47.64
15-10-2023,0.5,17.2,20.5,13.1,60.3,5.4,0.2153,29.7,2053.0,1.41,0.697,0.597,3,0.009,11.28,4.26,1.42,265.8,-0.128,5.4,37.6,69.0,41.0
16-10-2023,6.1,15.7,21.4,12.0,73.8,1.2,0.2434,37.7,2020.0,2.6,0.803,0.531,0,0.0147,15.16,4.79,0.94,14.3,-0.102,7.6,39.1,74.1,40.95
17-10-2023,0.8,14.0,21.2,10.7,75.7,4.5,0.2642,27.2,2032.0,1.39,0.64,0.117,0,0.0049,13.34,2.32,0.5,120.3,-0.042,7.4,35.6,69.3,35.6
18-10-2023,4.9,16.5,19.9,11.3,44.8,4.9,0.2845,26.9,2004.0,1.8,0.701,0.41,0,0.0008,11.75,0.18,0.29,114.2,0.536,11.8,25.2,64.6,35.16
19-10-2023,3.0,15.1,20.9,10.9,54.9,4.7,0.2345,50.1,2004.0,1.79,0.771,0.386,1,0.0186,10.45,0.85,0.69,322.9,-0.243,8.7,20.2,66.1,32.89
20-10-2023,6.1,17.0,21.2,10.4,56.1,10.4,0.1515,28.9,1980.0,1.95,0.726,0.408,1,0.0009,9.17,1.79,0.05,183.8,-0.009,14.0,22.4,69.2,34.06
21-10-2023,1.5,12.3,17.2,8.7,74.0,4.5,0.1611,25.5,2120.0,2.28,0.722,0.219,0,0.0001,7.78,0.95,0.15,253.7,0.349,10.6,22.9,61.6,30.45
22-10-2023,4.4,13.8,20.8,10.5,51.4,8.0,0.1055,52.2,2054.0,2.13,0.764,0.431,0,0.0032,8.41,1.11,0.72,283.1,-0.272,12.0,26.8,64.4,30.28
23-10-2023,1.2,13.9,21.6,9.7,66.5,4.7,0.1361,40.2,2156.0,1.78,0.754,0.548,0,0.0039,6.96,1.39,1.85,27.8,0.529,7.1,21.9,61.0,26.94
24-10-2023,0.1,15.2,19.4,11.6,51.9,24.6,0.1797,33.3,2038.0,2.02,0.746,0.368,3,0.0014,8.76,0.63,2.33,178.8,-0.348,5.7,21.2,56.8,23.0
25-10-2023,0.5,13.3,17.0,9.3,41.3,9.3,0.1204,52.5,2087.0,2.06,0.703,0.429,0,0.0258,3.39,2.77,0.34,178.4,-0.459,1.8,16.8,42.0,20.05
26-10-2023,3.4,14.1,21.6,8.8,53.2,2.4,0.3153,29.4,2006.0,1.74,0.704,0.429,3,0.0115,17.9,0.54,0.45,112.4,-0.01,4.0,17.2,37.4,20.44
27-10-2023,5.1,14.4,18.8,8.3,32.3,4.7,0.2667,34.0,2039.0,2.0,0.751,0.247,1,0.0081,15.14,5.35,0.8,79.9,0.803,9.0,16.2,38.6,22.47
28-10-2023,4.7,15.4,20.9,10.5,73.0,10.7,0.101,24.5,2003.0,2.5,0.638,0.518,0,0.0062,5.42,1.18,1.02,337.5,-0.21,13.2,19.4,42.3,23.8
29-10-2023,2.3,15.0,18.8,10.9,72.2,14.6,0.1987,27.6,2050.0,2.4,0.672,0.362,1,0.0035,13.95,0.12,1.0,272.5,0.043,12.1,17.3,44.1,22.53
30-10-2023,5.0,18.5,23.4,14.2,58.6,1.6,0.2371,44.1,2100.0,1.85,0.749,0.47,0,0.0044,11.9,3.52,0.14,270.3,-0.345,12.0,21.1,43.0,24.15
31-10-2023,1.7,12.1,19.1,8.9,49.0,3.6,0.3583,39.8,2025.0,2.21,0.673,0.493,0,0.0071,18.41,3.2,0.54,281.4,-0.15,9.0,22.7,43.9,22.23
01-11-2023,0.2,10.1,17.0,6.1,65.4,9.3,0.082,44.4,2093.0,1.88,0.718,0.395,0,0.0081,5.26,2.88,2.84,239.5,0.068,6.9,22.4,39.2,19.1
02-11-2023,0.2,10.8,18.2,6.0,61.3,4.7,0.1856,31.7,2011.0,1.79,0.738,0.462,0,0.0013,10.68,0.12,0.61,139.5,0.311,2.1,19.2,36.4,16.43
03-11-2023,0.5,10.1,15.6,6.0,59.4,7.7,0.1851,26.5,2058.0,2.09,0.767,0.5,1,0.0076,6.68,4.3,2.97,281.1,-0.54,0.9,14.6,30.8,14.47
04-11-2023,0.1,10.4,15.8,5.8,49.2,4.7,0.1411,31.1,2058.0,1.13,0.72,0.589,2,0.0008,7.38,4.57,0.05,359.0,-0.599,0.8,10.0,29.4,12.4
05-11-2023,1.4,9.1,13.0,3.2,66.8,6.3,0.1711,33.5,2053.0,1.76,0.714,0.315,3,0.0142,6.77,0.47,0.76,319.0,0.449,2.0,9.1,26.4,11.94
06-11-2023,1.3,6.0,13.0,-0.5,73.2,10.3,0.4209,41.1,2000.0,1.6,0.704,0.403,0,0.0065,24.5,2.94,0.75,66.4,-0.532,2.8,5.4,26.5,11.45
07-11-2023,0.4,11.3,18.8,8.0,69.0,9.3,0.3147,36.6,2064.0,2.21,0.786,0.584,1,0.0035,11.73,1.66,1.9,13.0,-0.238,3.1,4.1,26.8,10.13
08-11-2023,0.3,11.2,18.3,7.6,49.0,14.1,0.0567,41.7,2099.0,2.64,0.665,0.507,3,0.0108,0.56,1.5,1.3,283.5,0.054,2.0,4.2,26.6,8.91
09-11-2023,0.5,11.6,18.5,8.4,63.1,14.0,0.05,29.8,2104.0,1.39,0.732,0.389,1,0.0076,1.54,0.35,2.4,258.6,0.046,1.2,4.5,23.7,8.07
10-11-2023,0.4,9.6,15.2,4.8,73.7,6.9,0.1432,23.6,2114.0,1.69,0.752,0.429,0,0.0036,7.24,3.87,0.88,238.7,0.838,1.2,4.4,19.0,7.26
11-11-2023,0.6,10.3,16.9,3.6,71.3,0.2,0.2042,48.6,2008.0,1.85,0.684,0.502,1,0.0198,12.24,0.1,2.7,185.8,0.402,1.5,4.9,14.9,6.77
12-11-2023,0.0,14.2,21.3,7.5,72.7,16.2,0.1496,43.5,2037.0,2.64,0.732,0.315,1,0.007,9.04,1.46,1.51,164.6,-0.009,1.0,3.5,12.6,5.76
13-11-2023,0.0,8.7,15.2,5.4,61.4,0.8,0.2387,27.2,2007.0,2.2,0.804,0.529,2,0.0002,13.21,1.33,0.05,139.9,0.016,0.6,2.2,7.6,4.89
14-11-2023,0.1,8.9,12.9,3.7,66.4,4.7,0.1322,40.4,2155.0,1.87,0.764,0.376,0,0.0128,10.25,0.1,1.51,140.4,-0.175,0.1,1.9,6.0,4.26
15-11-2023,0.2,7.1,13.6,1.7,58.2,2.5,0.228,47.8,2205.0,2.76,0.686,0.408,1,0.0094,13.2,0.2,0.43,315.5,-0.685,0.3,1.8,6.0,3.82
16-11-2023,0.6,9.5,16.5,4.7,45.9,2.5,0.0796,21.0,1991.0,0.93,0.779,0.399,0,0.0025,7.34,0.88,1.39,248.1,-0.265,0.9,1.9,6.4,3.85
17-11-2023,0.8,11.6,18.2,7.3,52.8,24.7,0.1716,34.4,2058.0,1.81,0.771,0.552,0,0.0022,7.88,2.77,0.83,214.1,-0.288,1.6,2.3,6.7,4.07
18-11-2023,0.3,8.4,11.6,4.3,64.6,1.0,0.2192,34.1,2036.0,1.8,0.666,0.44,1,0.0056,14.03,0.47,0.35,70.4,0.05,1.7,2.0,6.9,3.76
19-11-2023,0.1,6.6,10.5,0.4,76.8,4.3,0.2468,34.0,2105.0,1.87,0.681,0.717,0,0.1958,12.1,1.33,0.22,128.8,0.403,1.2,2.1,5.6,3.3
20-11-2023,0.1,8.9,12.3,3.0,66.5,5.7,0.346,39.4,2025.0,2.07,0.668,0.242,3,0.0033,18.43,3.72,0.87,33.6,0.493,0.5,2.2,4.4,2.9
21-11-2023,1.2,8.5,11.6,2.2,55.3,3.6,0.1572,18.4,2019.0,1.88,0.652,0.331,2,0.0043,5.22,0.33,0.41,353.0,0.088,1.4,3.3,5.2,3.67
22-11-2023,0.0,4.6,11.9,-1.1,64.3,1.8,0.1109,57.4,1968.0,1.75,0.703,0.5,1,0.0089,6.19,1.45,1.07,98.2,0.512,1.3,3.1,4.9,3.12
23-11-2023,0.9,11.4,19.1,7.9,59.3,3.1,0.2901,28.5,2060.0,2.02,0.666,0.374,3,0.026,11.53,2.08,0.84,68.3,0.057,2.1,3.4,5.3,3.55
24-11-2023,1.2,6.6,12.5,3.5,73.4,5.9,0.2871,40.3,2142.0,1.97,0.666,0.38,0,0.0125,15.96,2.12,0.52,29.9,-0.233,2.1,3.8,6.1,4.22
25-11-2023,0.1,5.5,13.2,-0.8,57.1,21.9,0.2257,23.6,2081.0,1.77,0.735,0.433,0,0.0087,11.86,0.56,2.04,167.9,-0.111,2.2,3.6,5.6,3.68
26-11-2023,0.4,10.1,14.9,7.0,64.0,4.4,0.3363,33.1,2018.0,1.39,0.779,0.289,1,0.0015,18.52,1.12,0.44,355.0,0.136,1.7,3.9,6.0,3.53
27-11-2023,1.6,8.0,14.5,4.9,57.2,6.8,0.0917,37.7,2027.0,1.84,0.827,0.237,0,0.0073,3.29,2.9,0.17,226.5,-0.061,2.1,5.4,7.6,4.6
28-11-2023,0.4,7.0,11.6,1.8,53.9,12.2,0.2149,31.9,1999.0,1.92,0.756,0.443,1,0.0082,6.61,0.83,1.26,72.3,0.209,2.4,4.6,7.9,4.31
29-11-2023,0.4,8.4,14.1,4.0,65.5,8.7,0.3002,34.0,1994.0,1.63,0.744,0.587,3,0.016,16.31,5.28,1.19,91.0,0.189,2.4,5.0,8.1,4.06
30-11-2023,1.1,11.4,18.5,6.5,60.2,0.3,0.3088,31.2,2076.0,1.5,0.704,0.52,3,0.0316,16.63,0.26,1.77,109.2,-0.637,1.9,5.2,8.6,4.56
01-12-2023,0.2,8.6,16.2,5.0,47.7,2.8,0.1975,32.6,2123.0,1.73,0.715,0.602,3,0.0071,9.17,1.24,0.28,331.9,0.258,1.7,4.2,8.0,4.07
02-12-2023,0.3,4.7,10.7,-1.7,54.7,3.4,0.1138,36.7,2084.0,1.53,0.673,0.296,1,0.0016,7.19,4.25,0.66,232.4,0.284,1.6,4.4,8.0,3.76
03-12-2023,0.3,4.6,11.2,-0.8,50.5,4.3,0.1909,30.7,2013.0,2.19,0.72,0.708,0,0.0191,10.36,2.3,0.74,90.3,0.283,0.8,4.3,8.2,3.5
04-12-2023,0.4,7.5,11.1,2.5,65.8,18.5,0.0584,36.4,2120.0,1.97,0.764,0.446,3,0.0019,2.79,1.29,2.44,5.1,-0.029,1.0,3.1,8.5,3.37
05-12-2023,0.0,8.7,11.9,3.4,33.2,10.6,0.2201,47.0,2026.0,2.49,0.764,0.32,0,0.0038,8.65,2.41,1.07,89.4,0.048,0.7,2.7,7.3,2.87
06-12-2023,0.1,5.9,13.3,0.3,77.7,2.3,0.228,49.6,2076.0,2.17,0.705,0.333,1,0.0129,12.96,2.62,0.93,100.4,-0.411,0.5,2.4,7.4,2.54
07-12-2023,0.5,6.3,10.9,1.3,49.4,1.8,0.3139,30.5,2149.0,2.15,0.704,0.585,0,0.0059,14.06,0.1,3.01,127.8,0.38,0.6,1.8,7.0,2.66
08-12-2023,0.2,8.6,14.8,4.4,65.8,3.0,0.3073,27.5,2040.0,2.01,0.715,0.475,0,0.0096,15.84,1.21,0.55,232.0,-0.123,0.8,1.8,6.0,2.46
09-12-2023,0.5,11.9,19.0,5.9,63.5,11.5,0.2262,31.1,2053.0,1.7,0.733,0.412,0,0.0412,9.03,1.39,0.16,268.1,0.192,1.2,2.0,6.4,2.59
10-12-2023,0.2,5.3,9.2,1.3,57.8,3.1,0.2358,29.5,2005.0,1.78,0.69,0.457,0,0.0136,13.28,4.01,0.1,331.8,0.295,0.9,1.9,6.2,2.4
11-12-2023,0.1,5.9,13.7,1.4,62.9,5.5,0.3648,44.5,2096.0,2.07,0.789,0.307,3,0.0251,21.16,0.54,3.57,253.0,0.0,0.8,1.6,4.7,2.14
12-12-2023,0.1,7.2,12.3,2.0,74.4,11.6,0.1599,44.9,2011.0,2.0,0.662,0.26,1,0.0063,7.82,1.13,1.34,166.1,0.033,0.4,1.7,4.4,1.92
13-12-2023,0.0,8.6,13.6,4.3,41.9,5.7,0.2269,20.0,2014.0,2.13,0.692,0.389,1,0.0099,15.26,2.15,1.86,54.9,0.289,0.2,1.6,4.0,1.63
14-12-2023,0.5,10.8,17.9,4.7,73.2,8.2,0.122,18.2,2003.0,2.06,0.759,0.453,2,0.0456,8.32,3.41,1.27,27.6,0.317,0.6,1.6,3.4,1.89
15-12-2023,0.1,5.9,13.7,1.1,71.6,4.5,0.0795,38.7,2055.0,2.47,0.798,0.536,0,0.0157,3.66,0.51,1.89,306.7,0.145,0.6,1.5,3.3,1.7
16-12-2023,0.4,5.7,12.6,0.8,47.4,4.7,0.1836,49.4,1995.0,2.94,0.739,0.55,1,0.0322,5.31,3.73,0.36,317.0,0.018,1.0,1.4,3.4,1.85
17-12-2023,0.0,5.0,10.6,0.1,49.0,19.1,0.091,24.9,2063.0,2.15,0.714,0.236,0,0.0077,5.17,0.1,1.85,349.3,0.308,0.5,1.2,3.1,1.57
18-12-2023,0.2,7.3,14.6,1.9,72.0,3.5,0.1152,48.7,2009.0,2.07,0.829,0.558,1,0.0047,3.53,2.46,0.11,292.0,-0.3,0.6,1.3,2.9,1.54
19-12-2023,0.0,5.2,13.1,0.6,61.0,6.3,0.087,48.0,2057.0,1.78,0.73,0.544,0,0.0325,4.65,0.52,2.18,271.1,-0.281,0.2,1.2,2.9,1.31
20-12-2023,0.0,7.3,12.2,2.8,49.3,7.0,0.1567,35.0,2032.0,1.12,0.77,0.175,1,0.0302,8.98,0.78,0.05,121.5,-0.187,0.2,1.2,2.8,1.11
21-12-2023,0.0,5.7,9.4,-1.2,68.5,5.3,0.3056,54.6,2077.0,1.62,0.695,0.455,1,0.0063,13.29,0.72,1.7,329.2,-0.302,0.0,0.7,2.3,0.94
22-12-2023,0.1,6.3,11.8,2.9,57.5,9.2,0.1896,18.3,2029.0,2.29,0.692,0.233,1,0.0025,13.97,6.24,0.64,179.1,0.087,0.1,0.7,2.2,0.9
23-12-2023,0.0,7.8,13.0,4.1,63.8,1.6,0.2409,27.4,2085.0,1.41,0.695,0.543,0,0.0006,14.32,0.16,0.32,286.4,0.104,0.1,0.3,1.7,0.77
24-12-2023,0.2,7.4,15.0,1.0,60.2,3.9,0.3181,27.5,2072.0,1.49,0.763,0.383,0,0.0024,17.09,2.59,0.52,7.9,0.005,0.3,0.5,1.7,0.85
25-12-2023,0.1,7.5,12.5,0.7,56.5,7.9,0.1983,34.5,2013.0,2.05,0.746,0.476,0,0.0046,8.81,3.13,2.1,85.1,-0.319,0.3,0.4,1.7,0.82
26-12-2023,0.2,7.2,14.1,1.3,54.2,6.1,0.1851,25.2,2014.0,2.47,0.751,0.298,0,0.009,11.5,1.62,1.24,325.8,0.07,0.5,0.6,1.8,0.9
27-12-2023,0.1,6.7,11.2,2.7,59.0,3.5,0.2865,33.0,1990.0,1.77,0.821,0.322,0,0.002,12.42,2.6,4.19,224.2,-0.177,0.4,0.7,1.9,0.87
28-12-2023,0.4,4.5,12.2,1.1,54.5,9.0,0.2474,46.0,2023.0,1.78,0.739,0.322,1,0.0025,15.19,0.57,1.05,5.2,-0.034,0.7,1.1,1.8,1.14
29-12-2023,0.5,3.7,10.6,-2.3,56.4,5.2,0.1911,39.0,2013.0,1.74,0.722,0.555,1,0.0074,8.52,2.76,1.1,140.9,-0.079,1.0,1.5,2.2,1.47
30-12-2023,0.2,6.6,11.5,2.9,63.5,3.7,0.05,25.8,2053.0,2.02,0.684,0.229,1,0.0007,1.73,0.23,0.95,306.2,0.5,1.1,1.7,2.0,1.45
31-12-2023,0.0,7.4,10.8,1.8,64.2,9.2,0.0637,33.2,1933.0,2.3,0.745,0.278,3,0.0117,1.77,1.39,0.11,263.1,0.35,0.7,1.5,2.0,1.23
01-01-2024,0.2,9.0,13.5,5.3,57.6,18.0,0.1754,33.1,2126.0,2.79,0.686,0.335,3,0.0028,11.56,4.58,0.29,162.8,0.055,0.4,1.6,2.0,1.24
02-01-2024,0.1,6.6,11.9,1.6,50.9,3.1,0.2875,33.8,2036.0,1.94,0.768,0.423,1,0.0167,16.4,0.34,0.05,162.7,0.37,0.3,1.5,2.1,1.16
03-01-2024,0.0,5.1,9.3,0.2,65.3,6.9,0.1862,19.1,1924.0,2.5,0.699,0.486,0,0.0106,9.8,5.93,0.63,266.7,0.154,0.3,1.4,2.1,0.98
04-01-2024,0.3,5.5,9.6,-1.4,81.4,7.9,0.1199,19.7,2095.0,1.47,0.8,0.335,0,0.0332,6.24,0.78,0.58,171.8,-0.339,0.4,1.3,2.4,1.14
05-01-2024,0.1,2.9,7.3,-2.6,53.9,8.8,0.0787,30.9,2054.0,1.17,0.784,0.358,3,0.0064,5.22,2.59,0.32,46.2,-0.285,0.4,0.9,2.4,1.07
06-01-2024,0.1,8.8,12.4,2.7,66.3,12.7,0.1291,33.2,2033.0,2.74,0.728,0.282,0,0.0004,7.58,2.21,0.05,20.3,-0.472,0.5,0.8,2.5,1.01
07-01-2024,0.4,4.4,7.5,-0.9,51.6,2.5,0.181,39.1,1935.0,2.14,0.672,0.599,1,0.0041,8.09,6.45,1.67,278.5,0.21,0.6,1.2,2.7,1.26
08-01-2024,0.8,8.6,12.9,3.5,35.7,6.1,0.0768,47.5,1997.0,1.91,0.729,0.284,0,0.0051,8.55,0.34,1.16,256.0,-0.117,1.3,1.8,3.4,1.87
09-01-2024,0.3,7.8,12.8,3.2,66.3,1.4,0.2294,42.1,2047.0,1.45,0.671,0.338,0,0.0021,12.01,1.06,0.3,44.7,0.113,1.5,2.0,3.5,1.89
10-01-2024,0.8,4.4,11.8,1.1,48.2,7.0,0.2151,32.0,2005.0,2.28,0.762,0.236,0,0.0072,12.97,3.92,3.27,292.4,0.301,1.9,2.8,4.2,2.4
11-01-2024,0.1,8.4,12.1,3.2,64.4,3.8,0.05,26.3,2036.0,2.48,0.708,0.44,1,0.0022,2.48,1.24,1.17,317.8,0.115,1.2,2.6,3.9,2.14
12-01-2024,1.0,8.2,12.1,5.0,70.9,8.3,0.2304,39.4,2104.0,1.46,0.756,0.448,1,0.0006,13.46,1.81,1.46,341.2,-0.136,1.9,3.5,4.4,2.82
13-01-2024,0.7,4.9,10.7,1.6,46.7,10.4,0.2262,35.7,2105.0,1.85,0.668,0.474,3,0.0096,6.28,0.43,0.08,343.1,0.086,1.8,4.1,4.9,3.1
14-01-2024,0.1,8.6,13.0,4.6,57.9,14.8,0.2746,38.9,2076.0,2.89,0.812,0.43,1,0.0002,17.34,3.08,3.66,5.8,-0.522,1.8,3.8,5.0,2.73
15-01-2024,0.9,3.6,11.2,-3.0,62.8,6.7,0.0944,42.3,2116.0,1.46,0.73,0.513,3,0.0001,3.95,2.02,0.86,154.2,-0.084,1.7,3.9,5.7,3.22
16-01-2024,0.1,5.2,12.6,-0.0,67.9,3.3,0.2989,29.6,2051.0,1.82,0.818,0.301,1,0.0243,14.8,0.29,0.66,41.7,0.105,1.1,3.7,5.7,2.84
17-01-2024,0.0,8.0,11.7,3.4,48.4,3.0,0.0595,41.3,1989.0,1.25,0.699,0.442,0,0.0062,2.95,0.81,0.31,230.6,0.25,1.0,2.9,5.7,2.41
18-01-2024,0.0,7.4,12.8,2.2,78.2,7.8,0.2817,28.9,2023.0,2.04,0.744,0.229,0,0.0032,13.98,0.95,0.81,234.6,0.045,0.1,2.8,5.4,2.05
19-01-2024,0.2,6.0,12.8,-0.7,50.4,10.2,0.1472,40.1,2030.0,1.99,0.704,0.295,1,0.0004,4.61,2.1,0.45,284.9,-0.085,0.2,2.0,5.5,1.94
20-01-2024,0.1,8.0,13.3,1.2,75.6,8.3,0.2376,34.3,2056.0,2.94,0.622,0.471,1,0.0113,14.26,1.26,0.05,256.9,-0.023,0.3,1.4,5.5,1.75
21-01-2024,0.0,9.0,12.4,4.6,72.6,3.1,0.2542,34.8,2060.0,1.82,0.633,0.198,0,0.0055,10.2,3.36,0.7,322.6,-0.214,0.3,1.3,5.1,1.49
22-01-2024,0.7,7.1,14.9,2.6,66.6,3.2,0.2671,45.1,1997.0,2.51,0.791,0.464,0,0.0077,16.56,2.67,0.93,307.4,-0.107,0.8,1.1,5.0,1.97
23-01-2024,2.2,9.8,16.1,3.4,38.5,5.6,0.1468,38.4,2014.0,2.03,0.673,0.483,0,0.0089,5.17,7.31,0.34,97.8,-0.231,2.9,3.2,6.9,3.87
24-01-2024,0.0,8.5,14.2,2.6,54.5,18.8,0.2071,48.9,2017.0,1.56,0.684,0.447,0,0.0067,11.2,0.42,3.43,22.3,0.158,2.9,3.2,6.1,3.29
25-01-2024,0.7,9.2,12.7,4.4,60.5,3.6,0.2429,17.6,2010.0,2.45,0.76,0.309,3,0.0135,16.05,1.85,1.26,55.9,0.434,2.9,3.9,6.7,3.5
26-01-2024,0.7,6.4,9.7,2.8,62.5,4.5,0.1244,40.2,1966.0,2.48,0.672,0.401,2,0.0005,4.77,3.87,0.68,5.1,-0.152,1.4,4.4,6.4,3.67
27-01-2024,0.1,4.8,11.3,0.4,70.1,12.8,0.05,39.0,1936.0,2.11,0.769,0.532,0,0.0022,0.12,0.62,1.46,298.3,0.01,1.5,4.4,5.8,3.22
28-01-2024,0.3,9.4,13.6,5.9,44.3,9.1,0.2596,31.8,2079.0,3.27,0.737,0.443,2,0.0497,13.15,1.38,0.33,33.0,0.175,1.1,4.7,6.0,3.04
29-01-2024,0.6,8.9,16.7,5.7,51.8,6.4,0.2577,39.6,2159.0,1.79,0.723,0.378,3,0.0068,14.33,1.44,1.96,341.4,-0.279,1.0,4.6,5.7,3.18
30-01-2024,0.2,3.7,7.3,-1.3,60.0,8.8,0.05,36.4,2088.0,2.43,0.762,0.243,0,0.0031,1.97,0.46,2.65,153.8,-0.203,1.1,2.6,5.8,2.91
31-01-2024,0.3,2.0,9.9,-4.8,58.0,1.6,0.2697,49.5,2026.0,2.49,0.705,0.281,0,0.0078,13.64,3.63,1.25,91.6,-0.427,1.1,2.9,6.1,2.77
01-02-2024,0.8,8.1,12.1,2.1,58.9,7.6,0.1501,38.3,2098.0,1.7,0.633,0.357,1,0.0052,9.32,0.22,0.26,124.6,-0.263,1.3,3.0,6.9,3.15
02-02-2024,0.4,6.5,12.6,1.1,57.2,3.0,0.2086,47.3,2118.0,2.0,0.673,0.379,0,0.0071,10.08,0.19,1.33,20.6,0.011,1.5,2.7,7.1,3.08
03-02-2024,0.1,6.8,14.0,3.2,47.7,6.2,0.1767,36.9,2073.0,1.98,0.661,0.458,2,0.0073,9.53,0.62,0.21,307.4,0.124,1.3,2.7,7.1,2.72
04-02-2024,0.5,8.5,13.6,5.1,51.4,4.7,0.2349,51.5,2119.0,1.39,0.667,0.528,1,0.0102,15.73,1.02,1.36,196.7,-0.475,1.0,2.9,7.6,2.81
05-02-2024,0.3,8.4,12.8,3.5,61.3,8.0,0.2076,29.3,2081.0,1.88,0.759,0.302,1,0.0142,11.16,2.73,0.34,322.3,0.385,0.9,2.6,7.2,2.69
06-02-2024,0.4,8.2,15.4,2.2,64.6,3.5,0.2976,28.0,1986.0,2.53,0.752,0.489,3,0.0024,12.97,2.48,0.19,12.4,0.137,1.2,2.8,5.4,2.69
07-02-2024,0.2,10.1,16.1,6.1,60.6,3.8,0.1551,50.0,2139.0,2.19,0.689,0.551,1,0.0282,11.75,2.53,2.44,290.8,-0.401,0.9,2.7,5.6,2.48
08-02-2024,0.4,6.4,13.6,0.1,58.6,4.7,0.2184,40.7,2097.0,1.28,0.639,0.26,1,0.0027,11.73,3.31,0.05,214.0,0.024,1.0,2.3,5.3,2.51
09-02-2024,0.1,9.7,13.7,5.1,48.9,8.1,0.1508,47.0,1986.0,1.77,0.778,0.387,1,0.0078,9.64,1.35,0.6,105.8,-0.252,0.7,2.0,4.7,2.23
10-02-2024,0.8,4.5,11.4,0.9,59.8,9.9,0.2885,36.3,2105.0,2.42,0.614,0.527,0,0.0034,14.11,0.1,0.62,203.5,-0.076,1.3,2.7,5.4,2.7
11-02-2024,0.9,7.9,12.3,4.7,59.8,9.0,0.2257,42.0,2091.0,1.55,0.743,0.554,3,0.0069,10.46,0.1,2.49,213.8,-0.106,1.8,3.1,6.0,3.19
12-02-2024,0.9,10.4,17.9,6.6,63.1,2.8,0.2578,42.0,2115.0,1.41,0.736,0.487,1,0.0256,11.49,0.57,0.15,41.6,-0.081,2.6,3.7,6.3,3.61
13-02-2024,2.6,9.3,14.1,2.7,53.7,2.4,0.126,37.5,2043.0,1.81,0.754,0.149,1,0.0168,7.98,3.11,0.05,127.9,0.093,4.4,5.9,8.7,5.67
14-02-2024,0.5,10.2,14.4,7.0,69.9,3.8,0.2578,32.6,2049.0,2.26,0.753,0.372,2,0.006,12.09,1.15,0.32,302.2,0.411,4.0,6.2,8.9,5.32
15-02-2024,1.0,8.7,16.2,3.6,55.7,11.1,0.164,21.2,2085.0,1.31,0.754,0.331,3,0.009,9.53,0.25,0.12,308.3,0.259,4.1,6.8,9.1,5.52
16-02-2024,1.3,9.2,15.5,2.6,57.1,3.5,0.2052,29.1,2025.0,1.61,0.649,0.595,0,0.0186,10.32,4.0,0.05,272.0,0.744,2.8,8.0,10.0,6.0
17-02-2024,0.1,6.0,11.4,2.2,57.0,5.0,0.2104,47.9,2071.0,1.92,0.666,0.394,1,0.0022,9.58,2.01,0.63,278.2,-0.015,2.4,7.3,10.0,5.2
18-02-2024,1.9,5.6,13.0,0.9,72.6,3.8,0.201,43.3,2077.0,1.45,0.672,0.349,0,0.0034,11.35,3.06,2.8,285.4,0.042,3.3,8.3,11.4,6.32
19-02-2024,0.5,8.4,14.6,4.1,87.1,13.3,0.0872,43.8,1954.0,1.73,0.743,0.566,0,0.0047,2.38,3.05,0.59,183.3,-0.659,2.5,7.9,11.6,5.87
20-02-2024,0.4,5.3,10.8,0.7,39.0,3.5,0.3147,22.5,2049.0,2.3,0.768,0.585,0,0.0034,15.57,0.55,0.97,307.7,0.255,2.8,5.7,11.6,5.39
21-02-2024,0.2,9.2,15.0,4.5,44.0,13.3,0.2824,28.9,2038.0,1.51,0.803,0.502,3,0.0002,15.44,0.11,0.62,58.3,0.013,1.1,5.4,11.6,4.78
22-02-2024,0.2,6.3,12.0,2.7,47.2,1.5,0.05,41.4,2039.0,1.48,0.665,0.423,1,0.0157,1.06,1.68,0.42,208.3,0.196,0.8,4.6,11.4,4.26
23-02-2024,1.1,7.5,14.1,3.7,60.1,7.4,0.1272,26.8,2029.0,2.23,0.728,0.349,0,0.0016,5.35,4.95,1.03,329.8,0.326,1.5,4.4,12.4,4.72
24-02-2024,0.3,5.7,11.1,-1.2,51.9,9.6,0.2231,45.3,1944.0,1.79,0.725,0.477,2,0.0033,11.43,0.53,2.48,178.0,0.094,1.6,4.6,11.9,4.32
