time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),relative_humidity_2m_mean (%),dew_point_2m_mean (°C),cloud_cover_mean (%),wind_speed_10m_mean (km/h),wind_gusts_10m_max (km/h),pressure_msl_mean (hPa),soil_moisture_0_to_7cm_mean (m³/m³),soil_moisture_7_to_28cm_mean (m³/m³),soil_temperature_0_to_7cm_mean (°C),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),vapour_pressure_deficit_max (kPa),river_discharge (cumecs),water_level (m),reservoir_storage_pct (%),antecedent_precip_index (mm),catchment_wetness_index
24-02-2022,27.9,32.6,23.3,0.0,0.0,0.0,29.4,13.8,25.8,5.8,10.5,1012.3,0.05,0.05,26.8,8.48,3.48,2.66,40.5,2.69,13.4,0.0,7.94
25-02-2022,28.0,33.2,22.7,0.0,0.0,0.0,20.0,12.0,2.5,7.4,15.2,1010.8,0.05,0.05,26.8,9.6,3.27,3.23,45.9,2.77,5.6,0.0,7.0
26-02-2022,28.0,32.1,24.0,0.0,0.0,0.0,36.4,15.3,47.3,2.7,4.2,1018.0,0.05,0.05,26.8,6.44,2.55,2.41,34.1,2.27,5.0,0.0,8.64
27-02-2022,28.1,32.5,23.6,0.0,0.0,0.0,25.3,13.1,36.9,6.4,9.9,1010.7,0.05,0.05,26.9,7.2,3.36,2.84,49.7,2.5,20.1,0.0,7.53
28-02-2022,28.5,33.2,23.9,0.0,0.0,0.0,20.0,12.5,12.8,9.2,15.3,1013.6,0.075,0.072,27.2,10.29,5.33,3.51,42.5,2.51,5.0,0.0,9.5
01-03-2022,28.7,33.5,23.8,0.0,0.0,0.0,20.0,12.7,39.5,5.8,9.3,1010.1,0.05,0.05,27.4,8.43,4.14,3.61,33.8,2.8,5.0,0.0,7.0
02-03-2022,28.8,33.6,24.1,0.0,0.0,0.0,20.0,12.8,7.9,7.7,12.1,1016.0,0.05,0.05,27.5,9.26,3.88,3.41,35.3,1.95,7.4,0.0,7.0
03-03-2022,28.5,32.2,24.8,0.0,0.0,0.0,20.0,12.5,18.4,9.8,15.4,1011.3,0.05,0.05,27.2,10.41,4.33,3.48,37.4,2.85,19.7,0.0,7.0
04-03-2022,28.6,34.8,22.4,0.0,0.0,0.0,33.6,15.3,20.5,7.2,15.5,1012.4,0.05,0.05,27.3,7.2,3.79,2.6,32.6,2.6,10.4,0.0,8.36
05-03-2022,28.9,32.7,25.0,1.3,1.3,4.0,42.3,17.3,55.1,7.8,12.1,1006.6,0.05,0.05,27.6,5.6,3.02,2.3,123.1,2.71,11.8,1.3,9.36
06-03-2022,29.4,33.6,25.1,0.0,0.0,0.0,25.3,14.4,18.8,10.0,15.5,1010.8,0.05,0.05,28.0,6.45,3.7,3.05,127.5,2.8,12.7,1.1,7.64
07-03-2022,29.5,35.4,23.6,0.0,0.0,0.0,20.0,13.5,37.0,11.0,17.5,1012.7,0.05,0.05,28.1,9.84,4.14,3.34,126.1,2.86,21.6,0.9,7.09
08-03-2022,29.4,34.5,24.3,0.0,0.0,0.0,25.3,14.5,45.7,7.8,11.8,1015.9,0.05,0.05,28.0,9.95,3.42,3.06,32.9,2.58,19.6,0.8,7.61
09-03-2022,29.0,33.2,24.9,0.0,0.0,0.0,27.1,14.5,28.7,12.0,20.4,1016.6,0.06,0.057,27.7,7.85,4.07,2.93,33.6,2.53,5.0,0.7,8.78
10-03-2022,29.0,33.8,24.2,0.4,0.4,3.0,36.3,16.3,22.3,11.5,17.4,1015.3,0.05,0.05,27.7,3.91,2.09,2.56,63.8,2.26,12.7,1.0,8.73
11-03-2022,28.9,33.2,24.6,0.0,0.0,0.0,20.7,13.0,24.4,9.6,22.6,1012.5,0.05,0.05,27.6,12.19,4.17,3.15,68.7,2.44,17.9,0.8,7.15
12-03-2022,29.2,35.4,22.9,0.0,0.0,0.0,25.3,14.2,30.6,10.0,16.0,1016.9,0.065,0.062,27.8,10.97,4.18,3.02,59.2,2.78,14.2,0.7,9.1
13-03-2022,29.0,34.3,23.6,0.0,0.0,0.0,33.0,15.6,0.0,8.4,13.0,1011.8,0.05,0.05,27.6,11.77,5.23,2.68,33.6,2.57,20.8,0.6,8.36
14-03-2022,29.3,33.6,25.0,3.6,3.6,2.0,39.0,17.1,34.7,9.8,17.3,1015.5,0.067,0.073,27.9,6.87,3.98,2.48,284.9,2.15,15.3,4.1,11.01
15-03-2022,29.2,35.6,22.8,0.0,0.0,0.0,38.1,16.8,31.3,10.3,17.3,1014.5,0.05,0.05,27.8,10.92,3.9,2.51,285.1,2.35,19.4,3.5,9.16
16-03-2022,29.0,33.3,24.8,0.0,0.0,0.0,25.6,14.2,22.4,9.5,14.6,1013.3,0.06,0.05,27.7,12.63,4.26,2.99,285.0,2.67,27.0,3.0,8.86
17-03-2022,28.8,34.1,23.6,0.0,0.0,0.0,31.9,15.2,29.8,11.2,17.2,1012.7,0.124,0.11,27.5,11.03,4.93,2.7,31.6,2.35,23.8,2.5,15.84
18-03-2022,28.8,33.6,23.9,0.0,0.0,0.0,34.4,15.7,41.6,5.1,9.4,1011.0,0.077,0.074,27.5,10.04,4.14,2.59,33.1,2.71,8.4,2.1,11.35
19-03-2022,29.0,34.4,23.7,0.0,0.0,0.0,33.2,15.6,42.4,12.2,19.1,1018.0,0.05,0.05,27.7,10.93,4.43,2.68,37.9,2.57,36.2,1.8,8.5
20-03-2022,29.1,32.9,25.2,0.0,0.0,0.0,33.1,15.7,43.8,14.6,42.6,1011.7,0.057,0.059,27.7,12.73,4.33,2.69,33.8,2.49,12.0,1.6,9.17
21-03-2022,28.7,32.3,25.0,0.0,0.0,0.0,40.6,16.8,24.0,7.3,14.1,1012.3,0.05,0.05,27.4,9.85,4.92,2.33,30.9,2.3,11.3,1.3,9.19
22-03-2022,28.7,33.1,24.4,0.0,0.0,0.0,38.3,16.4,49.4,8.8,16.5,1014.1,0.05,0.05,27.4,10.86,3.7,2.44,35.4,2.41,25.2,1.1,8.94
23-03-2022,28.6,32.7,24.4,0.0,0.0,0.0,20.0,12.6,1.6,13.6,21.1,1012.9,0.05,0.05,27.3,10.38,4.77,3.18,36.3,2.58,20.5,1.0,7.1
24-03-2022,29.1,33.0,25.2,0.0,0.0,0.0,25.0,14.1,39.7,8.4,14.1,1011.8,0.115,0.112,27.7,9.91,4.56,3.02,33.9,2.39,7.5,0.8,14.08
25-03-2022,28.9,32.6,25.1,0.0,0.0,0.0,38.0,16.5,39.3,12.9,24.7,1017.4,0.071,0.058,27.5,12.94,4.87,2.46,34.0,2.31,22.1,0.7,10.97
26-03-2022,29.1,33.8,24.4,0.0,0.0,0.0,39.6,17.0,16.0,10.2,17.1,1011.1,0.072,0.075,27.7,15.27,5.49,2.44,31.9,2.3,26.9,0.6,11.22
27-03-2022,28.9,34.3,23.5,0.0,0.0,0.0,20.0,12.9,45.2,11.0,19.5,1016.9,0.097,0.073,27.6,10.63,4.45,3.74,32.6,2.37,19.2,0.5,11.75
28-03-2022,28.9,34.3,23.5,0.2,0.2,3.0,47.7,18.4,58.1,16.1,29.4,1012.2,0.05,0.05,27.6,6.25,2.83,2.08,38.4,2.36,19.8,0.6,9.83
29-03-2022,28.6,33.6,23.5,0.0,0.0,0.0,48.4,18.3,52.3,15.3,23.8,1010.4,0.05,0.05,27.3,9.81,3.59,2.02,43.5,2.63,25.4,0.5,9.89
30-03-2022,28.5,34.0,23.0,0.0,0.0,0.0,20.8,12.7,27.2,8.4,12.7,1019.4,0.081,0.086,27.2,15.61,6.1,3.08,50.8,2.61,22.2,0.4,10.22
31-03-2022,29.1,34.8,23.3,0.0,0.0,0.0,64.7,22.0,38.1,13.5,25.1,1013.5,0.114,0.083,27.7,12.38,4.32,1.42,29.8,2.58,38.2,0.4,17.91
01-04-2022,29.6,35.1,24.2,0.0,0.0,0.0,55.0,20.6,46.7,12.4,27.1,1011.2,0.05,0.05,28.2,16.3,5.76,1.87,85.6,2.49,49.6,0.3,10.53
02-04-2022,30.1,34.0,26.2,0.0,0.0,0.0,42.8,18.7,47.3,9.1,23.9,1014.1,0.05,0.05,28.6,13.71,4.05,2.45,98.0,2.44,36.3,0.3,9.31
03-04-2022,30.1,35.4,24.7,0.0,0.0,0.0,28.2,15.7,40.4,16.5,25.6,1015.1,0.084,0.083,28.6,12.94,5.22,3.06,76.6,2.3,31.3,0.2,11.24
04-04-2022,30.0,34.6,25.3,8.0,8.0,2.0,39.9,18.0,72.2,6.9,12.1,1013.2,0.147,0.141,28.5,6.5,3.66,2.55,629.0,2.62,24.7,8.2,19.51
05-04-2022,29.8,34.5,25.2,13.3,13.3,4.0,56.3,21.1,52.2,11.8,22.3,1015.2,0.05,0.05,28.4,7.62,2.64,1.84,1574.2,2.97,23.9,20.3,12.66
06-04-2022,30.0,35.6,24.5,1.8,1.8,1.0,56.0,21.2,37.0,9.8,14.8,1012.5,0.128,0.107,28.5,5.93,2.96,1.87,1717.5,2.59,33.1,19.0,20.3
07-04-2022,30.0,36.0,24.1,0.0,0.0,0.0,44.0,18.8,43.0,18.0,32.1,1017.6,0.082,0.08,28.5,7.91,3.67,2.38,1169.3,2.48,41.0,16.2,14.22
08-04-2022,30.2,34.8,25.6,1.7,1.7,1.0,75.8,25.4,65.7,8.9,22.0,1015.4,0.083,0.08,28.7,7.17,3.6,1.04,317.4,2.52,44.5,15.4,17.42
09-04-2022,30.0,34.9,25.0,5.9,5.9,1.0,46.2,19.2,44.3,9.4,14.2,1016.8,0.086,0.072,28.5,6.75,3.59,2.28,578.3,2.58,40.1,19.0,15.12
10-04-2022,30.1,35.6,24.6,0.0,0.0,0.0,43.3,18.8,41.2,13.6,28.0,1012.5,0.087,0.086,28.6,17.24,5.4,2.42,599.3,2.63,28.4,16.2,14.65
11-04-2022,30.4,35.0,25.7,0.0,0.0,0.0,55.0,21.4,58.8,14.7,29.4,1016.1,0.067,0.064,28.8,16.45,5.98,1.95,508.5,2.67,40.2,13.8,13.58
12-04-2022,30.5,34.6,26.3,0.0,0.0,0.0,62.1,22.9,59.4,14.2,26.8,1012.6,0.093,0.082,28.9,11.98,4.52,1.65,105.0,2.51,44.4,11.7,16.68
13-04-2022,30.6,35.4,25.8,0.0,0.0,0.0,44.3,19.4,30.0,13.5,24.9,1017.8,0.161,0.15,29.0,13.92,5.56,2.44,60.6,2.38,27.3,9.9,21.52
14-04-2022,30.3,35.0,25.6,18.0,18.0,4.0,60.9,22.5,66.4,16.7,25.1,1009.6,0.132,0.112,28.8,7.82,3.31,1.69,1328.6,2.91,23.6,26.4,21.93
15-04-2022,30.1,33.2,27.0,1.0,1.0,1.0,71.8,24.5,87.5,9.5,14.7,1017.5,0.117,0.116,28.6,7.78,2.78,1.2,1382.4,2.91,46.6,23.5,21.23
16-04-2022,29.9,35.1,24.7,0.0,0.0,0.0,52.4,20.4,51.5,10.6,16.5,1016.8,0.123,0.128,28.4,19.0,5.5,2.01,1441.9,2.86,54.1,20.0,19.54
17-04-2022,29.9,36.1,23.8,0.0,0.0,0.0,45.2,19.0,58.8,5.8,9.1,1015.3,0.114,0.099,28.4,16.54,6.04,2.31,168.0,2.52,48.3,17.0,17.62
18-04-2022,29.8,34.0,25.6,0.0,0.0,0.0,50.2,19.9,28.4,13.3,23.5,1011.5,0.088,0.083,28.4,15.06,5.34,2.09,65.2,2.37,55.5,14.4,15.26
19-04-2022,29.8,34.3,25.3,0.0,0.0,0.0,60.1,21.8,65.1,10.7,16.5,1012.4,0.14,0.123,28.3,19.17,6.36,1.67,86.7,2.67,43.5,12.3,21.24
20-04-2022,29.7,34.6,24.8,0.0,0.0,0.0,44.2,18.6,30.3,12.1,22.0,1016.4,0.064,0.05,28.3,16.67,5.93,2.33,85.2,2.57,42.8,10.4,11.86
21-04-2022,30.0,35.9,24.2,5.0,5.0,1.0,58.5,21.7,59.1,14.4,29.4,1017.3,0.139,0.149,28.5,8.57,3.18,1.76,400.5,2.27,13.8,13.9,21.14
22-04-2022,30.0,35.6,24.4,0.0,0.0,0.0,58.4,21.7,50.3,14.2,34.9,1014.9,0.154,0.134,28.5,16.76,5.73,1.77,441.1,2.68,46.1,11.8,22.42
23-04-2022,30.0,34.0,25.9,0.0,0.0,0.0,53.9,20.7,55.0,10.6,19.3,1013.2,0.132,0.123,28.5,17.12,6.51,1.95,443.5,2.44,56.9,10.0,19.59
24-04-2022,29.7,34.9,24.5,3.3,3.3,1.0,60.7,21.9,73.3,10.9,17.7,1014.7,0.144,0.117,28.3,7.2,3.62,1.64,296.1,2.49,61.6,11.8,21.65
25-04-2022,29.9,35.1,24.8,0.0,0.0,0.0,57.1,21.3,73.9,11.6,19.1,1014.6,0.162,0.142,28.4,17.42,6.52,1.81,282.2,2.58,43.7,10.0,22.91
26-04-2022,30.0,36.0,24.0,1.1,1.1,2.0,71.1,24.2,69.9,10.1,27.2,1012.7,0.112,0.112,28.5,8.13,3.19,1.23,387.1,2.85,50.7,9.6,19.27
27-04-2022,30.2,33.5,27.0,5.3,5.3,1.0,60.0,22.2,67.5,9.6,14.5,1012.6,0.193,0.177,28.7,7.52,3.25,1.72,539.0,2.73,44.0,13.5,26.65
28-04-2022,30.1,35.0,25.2,0.0,0.0,0.0,59.9,22.1,38.2,11.3,18.4,1018.1,0.106,0.105,28.6,16.26,5.3,1.71,535.1,3.15,54.6,11.5,17.74
29-04-2022,29.9,36.0,23.9,0.0,0.0,0.0,51.0,20.1,44.9,7.1,12.5,1011.6,0.141,0.116,28.5,17.51,6.49,2.07,437.4,2.85,63.4,9.7,20.17
30-04-2022,29.6,33.5,25.7,2.4,2.4,2.0,46.0,18.8,46.8,11.5,19.4,1016.6,0.126,0.104,28.2,7.96,4.4,2.24,248.7,2.65,45.4,10.7,18.27
01-05-2022,29.2,33.8,24.6,0.0,0.0,0.0,59.3,21.0,84.8,16.1,25.7,1012.3,0.133,0.115,27.8,17.58,6.23,1.65,342.8,2.66,43.5,9.1,20.14
02-05-2022,29.3,34.7,23.9,0.7,0.7,3.0,62.2,21.8,81.5,13.3,24.7,1011.0,0.185,0.151,27.9,9.89,3.73,1.54,494.8,2.8,62.9,8.4,25.56
03-05-2022,29.3,34.5,24.1,6.9,6.9,4.0,67.3,22.8,83.7,17.8,39.0,1013.2,0.164,0.144,27.9,7.36,3.17,1.34,681.0,2.58,45.4,14.1,24.54
04-05-2022,29.5,34.1,24.9,8.4,8.4,4.0,66.1,22.7,60.1,13.4,20.5,1014.7,0.142,0.13,28.1,7.2,2.74,1.4,1338.7,2.87,41.1,20.3,22.84
05-05-2022,29.3,33.7,24.9,9.3,9.3,1.0,79.0,25.1,73.5,13.8,22.9,1017.4,0.171,0.157,27.9,10.21,3.56,0.85,2038.5,3.19,57.4,26.6,27.66
06-05-2022,29.2,34.5,23.9,6.1,6.1,2.0,81.3,25.4,60.2,10.0,23.4,1015.5,0.186,0.176,27.8,9.06,3.8,0.76,1952.9,2.73,59.8,28.7,29.6
07-05-2022,29.0,34.5,23.5,4.6,4.6,1.0,56.9,20.4,82.9,15.9,30.7,1015.7,0.171,0.161,27.6,9.3,4.33,1.73,1648.3,2.68,60.5,29.0,25.69
08-05-2022,28.7,33.8,23.7,0.0,0.0,0.0,69.9,22.7,68.9,13.8,21.5,1012.7,0.188,0.174,27.4,14.89,4.47,1.19,1035.5,2.75,67.5,24.6,28.25
09-05-2022,28.8,34.7,22.9,17.1,17.1,5.0,67.7,22.3,86.7,8.8,15.3,1012.4,0.17,0.155,27.5,8.38,2.05,1.28,1753.4,2.68,55.7,38.1,27.58
10-05-2022,29.0,32.8,25.2,4.1,4.1,3.0,70.4,23.1,76.6,10.2,18.1,1016.3,0.169,0.148,27.7,7.77,3.06,1.19,1700.9,2.77,55.0,36.4,27.58
11-05-2022,29.0,34.6,23.5,15.2,15.2,1.0,84.1,25.9,96.0,7.5,11.7,1015.7,0.197,0.174,27.7,9.09,3.31,0.64,2815.9,3.16,48.1,46.2,32.73
12-05-2022,29.0,34.1,23.9,13.4,13.4,2.0,73.9,23.8,58.4,7.0,11.2,1015.5,0.205,0.178,27.7,6.3,2.34,1.04,2586.9,2.71,62.5,52.7,33.16
13-05-2022,28.8,34.3,23.4,2.5,2.5,2.0,69.1,22.7,83.5,17.9,33.2,1013.3,0.223,0.184,27.5,10.69,3.89,1.23,2387.1,2.57,51.5,47.3,33.94
14-05-2022,29.1,33.5,24.7,1.7,1.7,4.0,70.3,23.2,68.2,11.9,18.8,1016.1,0.196,0.167,27.8,8.58,3.18,1.2,1457.8,2.8,64.3,41.9,30.82
15-05-2022,29.1,33.6,24.7,6.4,6.4,1.0,72.1,23.6,72.3,10.1,22.1,1014.9,0.166,0.145,27.8,9.56,3.82,1.13,984.2,2.64,61.9,42.0,28.01
16-05-2022,29.1,33.7,24.5,17.3,17.3,2.0,84.1,25.9,77.7,11.1,22.2,1017.9,0.223,0.201,27.8,8.76,3.94,0.64,2082.9,2.77,54.4,53.0,36.01
17-05-2022,28.9,34.4,23.4,6.4,6.4,1.0,68.9,22.7,62.3,7.0,11.8,1015.3,0.178,0.154,27.6,7.86,2.88,1.24,2390.9,2.88,43.6,51.4,29.83
18-05-2022,28.9,32.9,25.0,0.7,0.7,3.0,71.5,23.2,73.2,9.1,14.6,1015.5,0.205,0.195,27.6,9.75,3.41,1.14,1986.6,2.98,56.7,44.4,32.09
19-05-2022,29.1,33.0,25.1,12.6,12.6,4.0,69.5,23.0,66.5,10.9,17.7,1008.6,0.234,0.21,27.7,8.22,3.37,1.22,1587.1,2.95,71.0,50.4,35.39
20-05-2022,29.1,34.5,23.7,81.4,81.4,14.0,66.4,22.4,95.7,10.5,17.8,1004.4,0.258,0.254,27.7,8.98,3.14,1.35,6811.5,3.44,62.0,124.2,44.86
21-05-2022,29.0,33.0,24.9,0.3,0.3,1.0,77.1,24.4,81.6,10.4,15.7,1013.9,0.307,0.274,27.6,7.65,2.51,0.92,6842.9,3.28,69.4,105.9,49.0
22-05-2022,28.7,32.9,24.5,16.1,16.1,1.0,83.3,25.4,73.9,10.3,16.4,1017.3,0.282,0.24,27.4,7.87,2.94,0.66,7083.8,3.14,69.8,106.1,47.14
23-05-2022,28.7,33.7,23.6,4.6,4.6,1.0,82.5,25.2,84.3,9.8,14.7,1012.5,0.215,0.203,27.4,8.94,3.51,0.69,1819.2,2.94,70.2,94.8,39.23
24-05-2022,28.6,33.4,23.8,8.5,8.5,1.0,86.5,25.9,59.8,11.0,25.7,1012.7,0.256,0.222,27.3,10.5,3.67,0.53,2297.4,3.09,65.4,89.1,43.16
25-05-2022,28.8,34.0,23.5,29.8,29.8,8.0,72.4,23.2,71.2,10.3,17.7,1013.7,0.244,0.207,27.4,10.37,4.45,1.09,3283.2,2.5,70.3,105.5,42.19
26-05-2022,29.0,33.2,24.7,22.3,22.3,7.0,77.2,24.4,77.3,16.3,26.5,1017.5,0.285,0.263,27.6,10.0,3.76,0.91,4540.3,3.08,57.1,112.0,47.42
27-05-2022,29.2,34.3,24.2,2.4,2.4,1.0,94.4,28.1,66.1,15.9,27.9,1016.4,0.383,0.333,27.9,9.6,3.27,0.23,4046.8,3.04,70.3,97.6,57.5
28-05-2022,29.3,33.8,24.9,0.0,0.0,0.0,71.7,23.7,100.0,13.5,27.3,1015.6,0.22,0.209,27.9,10.17,4.05,1.16,1998.1,3.13,80.6,82.9,37.46
29-05-2022,29.5,32.4,26.6,5.2,5.2,4.0,76.7,24.8,47.7,10.3,20.5,1010.0,0.235,0.219,28.0,10.81,4.44,0.96,666.1,2.4,49.1,75.7,38.74
30-05-2022,29.1,35.4,22.9,10.2,10.2,3.0,67.9,22.7,73.3,5.4,10.0,1012.8,0.215,0.203,27.8,10.5,4.5,1.3,1336.5,2.78,66.5,74.5,35.74
31-05-2022,28.3,32.6,23.9,16.8,16.8,1.0,82.9,24.8,74.0,9.9,17.6,1016.7,0.237,0.204,27.0,9.41,3.31,0.66,2522.2,2.93,56.0,80.2,40.01
01-06-2022,27.3,32.5,22.1,1.6,1.6,1.0,83.3,24.0,75.9,11.7,18.0,1015.5,0.252,0.245,26.2,8.63,4.12,0.61,2865.3,2.75,81.8,69.7,40.5
02-06-2022,26.7,31.0,22.4,81.8,81.8,9.0,75.5,21.8,82.3,12.1,18.7,1009.5,0.326,0.288,25.7,10.85,3.58,0.86,7470.4,3.24,67.4,141.1,54.26
03-06-2022,26.9,30.4,23.4,15.3,15.3,2.0,92.7,25.5,84.6,11.0,22.0,1011.9,0.288,0.248,25.9,10.31,4.03,0.26,7390.3,3.38,75.8,135.2,51.59
04-06-2022,26.6,30.2,23.1,0.0,0.0,0.0,69.0,20.4,39.4,12.4,22.9,1017.6,0.299,0.253,25.6,19.72,6.45,1.08,7232.9,3.55,79.4,114.9,48.29
05-06-2022,26.8,31.7,21.9,4.8,4.8,2.0,99.3,26.7,82.1,14.3,23.3,1016.7,0.231,0.201,25.8,9.81,3.63,0.02,1889.0,3.04,70.5,102.5,43.28
06-06-2022,26.7,31.5,21.9,5.5,5.5,1.0,86.2,24.0,100.0,15.6,29.7,1014.2,0.295,0.264,25.7,10.76,3.91,0.48,1361.0,2.26,55.3,92.6,47.38
07-06-2022,27.0,30.7,23.3,10.0,10.0,4.0,95.5,26.1,75.1,7.2,11.2,1010.6,0.196,0.183,26.0,10.34,3.73,0.16,1993.0,2.92,66.9,88.7,38.02
08-06-2022,27.0,31.4,22.6,62.9,62.9,6.0,83.8,23.8,84.8,14.1,21.4,1007.0,0.326,0.295,26.0,9.92,3.95,0.58,6163.3,3.22,83.0,138.3,54.81
09-06-2022,27.2,31.7,22.7,32.0,32.0,2.0,70.6,21.3,79.9,5.1,8.1,1015.0,0.35,0.318,26.1,9.69,4.36,1.06,7942.9,3.07,70.2,149.6,57.02
10-06-2022,27.1,31.6,22.6,41.8,41.8,4.0,80.4,23.2,84.6,6.1,11.5,1012.7,0.349,0.315,26.0,10.32,4.17,0.7,10163.3,3.02,75.5,168.9,59.83
11-06-2022,27.1,30.8,23.3,2.2,2.2,5.0,97.6,26.6,92.5,8.0,12.9,1013.9,0.314,0.274,26.0,11.31,3.9,0.08,5871.3,3.28,55.3,145.8,55.74
12-06-2022,26.9,29.2,24.6,82.0,82.0,14.0,76.7,22.2,90.3,5.9,9.2,1003.0,0.401,0.372,25.9,9.58,3.62,0.83,9547.4,3.48,66.2,205.9,68.36
13-06-2022,27.0,33.2,20.9,2.3,2.3,1.0,87.2,24.5,72.7,9.9,20.2,1013.7,0.309,0.276,26.0,10.43,4.33,0.46,6697.4,3.22,76.0,177.3,57.35
14-06-2022,27.1,31.9,22.3,1.0,1.0,1.0,81.9,23.5,41.9,16.0,24.2,1015.8,0.299,0.285,26.0,9.21,2.6,0.65,6604.0,3.08,82.1,151.7,53.26
15-06-2022,27.3,30.6,24.0,2.7,2.7,1.0,94.9,26.3,66.0,9.5,14.3,1012.3,0.309,0.266,26.2,10.92,2.6,0.19,1012.4,2.85,79.3,131.7,53.56
16-06-2022,27.2,30.2,24.2,1.2,1.2,1.0,83.8,23.9,57.1,9.3,16.1,1012.0,0.226,0.204,26.1,10.73,3.27,0.58,980.7,2.55,79.3,113.1,42.29
17-06-2022,27.0,31.3,22.8,11.7,11.7,2.0,85.0,24.0,90.7,9.1,15.5,1008.0,0.297,0.267,26.0,9.13,2.52,0.54,1592.7,3.01,70.1,107.9,48.99
18-06-2022,26.8,31.2,22.3,10.5,10.5,1.0,87.8,24.3,98.1,12.5,25.8,1011.7,0.251,0.227,25.8,8.99,2.68,0.43,2286.4,2.68,86.3,102.2,44.1
19-06-2022,26.8,30.9,22.7,9.2,9.2,1.0,77.4,22.2,91.0,8.8,15.3,1012.0,0.272,0.235,25.7,11.37,3.72,0.79,2833.7,2.89,70.6,96.1,44.55
20-06-2022,26.7,31.5,22.0,0.4,0.4,1.0,86.5,24.0,64.5,19.0,29.8,1011.0,0.248,0.229,25.7,10.1,3.82,0.47,1849.9,2.84,75.4,82.0,41.65
21-06-2022,26.6,30.8,22.5,51.4,51.4,6.0,86.3,23.9,83.8,8.1,12.6,1003.5,0.271,0.248,25.6,10.16,3.16,0.48,4658.1,2.65,85.7,121.1,47.84
22-06-2022,26.7,30.1,23.3,7.9,7.9,1.0,76.5,22.0,83.6,12.1,24.2,1014.3,0.282,0.252,25.7,10.01,3.84,0.82,4599.8,3.13,69.0,110.9,46.94
23-06-2022,26.7,31.7,21.7,2.8,2.8,1.0,64.9,19.7,62.0,13.3,26.5,1007.3,0.288,0.262,25.7,10.02,3.75,1.23,5015.6,3.14,67.4,97.0,44.99
24-06-2022,26.9,30.5,23.4,1.8,1.8,1.0,83.6,23.7,80.1,7.1,12.6,1007.0,0.265,0.236,25.9,10.8,3.79,0.58,1439.1,2.96,80.3,84.3,43.29
25-06-2022,27.1,30.0,24.1,59.6,59.6,8.0,92.0,25.5,59.0,10.1,16.2,1002.9,0.302,0.27,26.0,9.12,2.81,0.29,5272.0,3.06,76.9,131.2,52.52
26-06-2022,26.9,30.9,22.9,6.9,6.9,5.0,82.0,23.3,68.7,9.0,14.9,1018.0,0.299,0.281,25.9,11.31,4.03,0.64,5482.2,3.04,79.0,118.5,49.95
27-06-2022,26.9,30.9,22.9,4.6,4.6,1.0,100.0,26.9,65.5,7.9,12.9,1013.0,0.351,0.31,25.9,10.07,4.8,0.0,5519.5,3.13,70.1,105.3,55.63
28-06-2022,26.9,31.4,22.4,43.1,43.1,3.0,86.3,24.1,80.6,14.7,28.0,1012.5,0.314,0.295,25.8,10.22,3.72,0.48,4380.7,3.22,74.8,132.6,53.29
29-06-2022,27.3,30.8,23.7,2.9,2.9,1.0,90.6,25.4,77.6,8.1,12.5,1011.5,0.307,0.274,26.2,12.05,3.43,0.34,4128.1,3.02,80.4,115.6,51.32
30-06-2022,26.9,31.5,22.4,34.9,34.9,4.0,81.7,23.3,75.2,7.4,11.6,1009.2,0.26,0.222,25.9,8.75,2.85,0.65,6308.2,3.11,66.7,133.2,47.49
01-07-2022,26.6,30.2,22.9,16.1,16.1,5.0,93.3,25.2,91.5,14.3,22.9,1006.7,0.317,0.276,25.6,9.73,2.82,0.23,4406.3,3.08,87.2,129.3,53.96
02-07-2022,26.1,29.6,22.7,0.9,0.9,3.0,83.5,22.8,65.3,10.1,15.8,1022.7,0.309,0.273,25.2,8.31,2.49,0.56,4226.4,2.81,79.7,110.8,50.33
03-07-2022,26.1,31.2,21.0,0.6,0.6,4.0,71.7,20.5,82.2,9.6,15.7,1008.8,0.26,0.239,25.2,8.32,2.71,0.96,1779.8,2.65,74.3,94.8,42.65
04-07-2022,26.1,29.8,22.5,11.1,11.1,2.0,75.4,21.2,82.0,8.7,14.2,1012.8,0.286,0.256,25.2,12.11,3.97,0.83,1398.4,2.79,82.9,91.7,45.31
05-07-2022,26.1,28.4,23.8,25.0,25.0,5.0,85.0,23.1,75.5,5.0,9.7,1009.2,0.288,0.273,25.2,8.89,3.53,0.51,3163.2,2.81,87.1,102.9,47.59
06-07-2022,26.0,30.4,21.6,19.8,19.8,4.0,81.0,22.2,73.2,7.7,12.3,1011.8,0.289,0.27,25.1,9.38,3.15,0.64,4456.7,2.93,67.3,107.3,47.73
07-07-2022,26.0,29.9,22.1,32.7,32.7,5.0,77.1,21.4,85.0,8.7,13.5,1009.7,0.359,0.305,25.1,10.93,3.11,0.77,6006.1,3.3,67.2,123.9,56.0
08-07-2022,26.0,29.4,22.6,3.9,3.9,1.0,82.5,22.5,80.0,10.9,17.0,1009.6,0.328,0.29,25.1,10.03,3.06,0.59,4421.9,2.97,83.8,109.2,51.97
