time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),relative_humidity_2m_mean (%),dew_point_2m_mean (°C),cloud_cover_mean (%),wind_speed_10m_mean (km/h),wind_gusts_10m_max (km/h),pressure_msl_mean (hPa),soil_moisture_0_to_7cm_mean (m³/m³),soil_moisture_7_to_28cm_mean (m³/m³),soil_temperature_0_to_7cm_mean (°C),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),vapour_pressure_deficit_max (kPa),river_discharge (cumecs),water_level (m),reservoir_storage_pct (%),antecedent_precip_index (mm),catchment_wetness_index
27-10-2021,27.3,29.4,25.2,0.0,0.0,0.0,25.4,12.4,0.0,2.4,3.8,1005.7,0.131,0.126,26.2,9.89,3.58,2.71,7902.9,46.44,21.4,1.4,15.78
28-10-2021,27.6,30.1,25.0,0.0,0.0,0.0,29.6,13.5,0.0,1.3,2.2,1009.0,0.195,0.161,26.4,7.16,2.96,2.59,9695.5,46.37,8.3,1.2,22.58
29-10-2021,27.6,31.2,24.0,0.0,0.0,0.0,26.4,12.9,0.0,6.4,10.0,1005.3,0.204,0.174,26.5,6.6,3.48,2.72,6659.1,46.43,19.1,1.0,23.14
30-10-2021,27.9,29.4,26.4,0.0,0.0,0.0,30.2,13.9,0.0,6.3,13.1,998.7,0.128,0.12,26.7,7.52,3.16,2.62,7683.4,46.13,5.0,0.9,15.91
31-10-2021,26.3,28.8,23.8,0.3,0.3,2.0,32.3,12.8,1.6,1.0,1.8,1002.5,0.116,0.103,25.4,3.5,1.97,2.32,7459.9,46.39,8.5,1.0,14.93
01-11-2021,24.2,25.9,22.5,0.0,0.0,0.0,20.0,8.2,0.0,5.8,10.8,1004.7,0.181,0.16,23.6,6.2,3.16,2.6,3267.5,45.93,15.1,0.9,20.19
02-11-2021,22.2,23.7,20.7,0.0,0.0,0.0,21.1,6.4,0.0,5.6,9.3,1000.9,0.132,0.11,21.9,8.79,3.32,2.11,2733.4,46.17,10.0,0.8,15.39
03-11-2021,22.2,24.7,19.7,0.0,0.0,0.0,20.0,6.2,0.0,1.3,2.0,1006.8,0.163,0.151,21.9,7.29,2.41,2.25,3235.2,45.97,5.0,0.6,18.36
04-11-2021,22.2,25.1,19.3,0.0,0.0,0.0,33.7,8.9,0.0,6.9,12.4,1009.7,0.1,0.099,21.9,8.37,3.74,1.78,1871.3,45.77,5.0,0.5,13.42
05-11-2021,21.8,23.4,20.2,0.0,0.0,0.0,21.7,6.2,0.0,1.0,1.5,1012.4,0.107,0.107,21.5,5.76,3.89,2.05,2752.7,45.93,7.1,0.5,12.92
06-11-2021,21.3,25.1,17.5,0.0,0.0,0.0,20.0,5.3,0.0,5.8,9.7,1009.9,0.117,0.1,21.1,7.48,2.64,2.08,3007.0,46.13,5.4,0.4,13.74
07-11-2021,20.8,23.1,18.4,0.0,0.0,0.0,20.0,4.8,0.0,5.9,9.6,1007.1,0.118,0.118,20.6,4.16,1.96,2.07,2818.0,45.83,5.0,0.3,13.83
08-11-2021,21.0,23.3,18.8,0.0,0.0,0.0,20.0,5.0,0.0,4.7,7.6,1002.3,0.1,0.092,20.9,6.7,2.68,2.13,2778.0,45.93,12.5,0.3,12.03
09-11-2021,21.8,24.0,19.6,0.0,0.0,0.0,30.4,7.9,0.0,5.0,9.5,1004.1,0.139,0.121,21.6,4.5,3.1,1.82,3178.4,46.27,5.0,0.2,16.96
10-11-2021,22.2,24.5,19.9,0.0,0.0,0.0,20.3,6.3,0.0,2.8,4.5,1006.7,0.151,0.102,21.9,3.99,2.61,2.14,2781.7,45.93,17.1,0.2,17.15
11-11-2021,22.0,26.6,17.4,0.0,0.0,0.0,23.5,6.7,0.0,7.5,18.2,999.8,0.097,0.071,21.7,5.38,2.72,2.03,3101.1,45.67,5.0,0.2,12.07
12-11-2021,21.6,24.5,18.8,0.0,0.0,0.0,20.0,5.6,0.0,1.0,1.6,1004.8,0.143,0.13,21.4,8.73,3.63,2.44,3131.1,45.95,5.0,0.1,16.31
13-11-2021,21.8,25.2,18.5,0.0,0.0,0.0,26.8,7.2,0.0,6.3,10.8,1003.1,0.161,0.141,21.6,4.7,2.85,1.92,2862.0,46.01,5.0,0.1,18.79
14-11-2021,22.3,24.0,20.6,0.0,0.0,0.0,20.8,6.5,0.0,2.2,3.9,1000.9,0.103,0.094,22.0,8.59,3.38,2.13,3148.8,46.01,5.0,0.1,12.39
15-11-2021,21.8,24.9,18.8,0.0,0.0,0.0,20.0,5.8,0.0,3.5,5.9,1004.1,0.136,0.122,21.6,4.33,2.62,2.43,2739.0,45.51,5.0,0.1,15.61
16-11-2021,22.6,25.7,19.6,0.0,0.0,0.0,20.0,6.6,0.0,7.8,12.0,1004.6,0.05,0.052,22.2,4.56,1.53,2.24,3033.2,46.17,7.1,0.1,7.01
17-11-2021,22.0,24.5,19.5,0.0,0.0,0.0,20.0,6.0,0.0,3.1,5.7,1003.2,0.134,0.125,21.7,5.93,3.11,2.35,2882.8,45.93,5.0,0.1,15.41
18-11-2021,22.8,24.3,21.3,0.0,0.0,0.0,20.0,6.8,0.0,1.7,2.6,1004.6,0.13,0.133,22.4,4.48,3.07,2.35,2911.9,46.4,5.0,0.1,15.01
19-11-2021,21.9,24.4,19.5,0.0,0.0,0.0,20.0,5.9,0.0,4.1,6.5,1007.7,0.073,0.072,21.6,4.67,2.74,2.17,2735.1,45.94,7.7,0.0,9.3
20-11-2021,22.1,23.8,20.4,0.0,0.0,0.0,20.0,6.1,0.0,6.3,9.7,1004.7,0.134,0.132,21.8,4.91,1.48,2.32,3368.0,46.24,5.0,0.0,15.4
21-11-2021,21.5,24.3,18.8,0.0,0.0,0.0,20.0,5.5,0.0,7.4,14.5,1008.0,0.162,0.124,21.3,8.14,3.15,2.5,3231.2,46.07,5.0,0.0,18.2
22-11-2021,21.7,23.9,19.6,0.0,0.0,0.0,20.0,5.7,0.0,2.5,4.7,1007.2,0.096,0.076,21.5,1.0,1.81,2.24,3272.7,45.92,5.1,0.0,11.6
23-11-2021,22.0,26.0,17.9,0.0,0.0,0.0,20.0,6.0,0.0,3.5,7.8,1000.3,0.133,0.116,21.7,3.28,1.44,2.44,2365.4,46.19,5.0,0.0,15.3
24-11-2021,22.4,24.1,20.6,0.0,0.0,0.0,20.0,6.4,0.0,6.4,11.0,1009.9,0.076,0.071,22.0,4.93,2.02,2.28,2715.8,46.13,5.0,0.0,9.6
25-11-2021,21.6,23.7,19.6,0.0,0.0,0.0,20.0,5.6,0.0,4.6,7.9,1001.2,0.126,0.135,21.4,3.07,0.63,2.31,3028.1,46.21,5.0,0.0,14.6
26-11-2021,21.1,22.8,19.4,0.0,0.0,0.0,20.0,5.1,0.0,3.6,7.6,1003.6,0.082,0.072,20.9,4.62,2.62,2.28,3387.2,45.79,5.0,0.0,10.2
27-11-2021,20.4,24.4,16.5,0.0,0.0,0.0,20.0,4.4,0.0,7.8,12.5,1003.1,0.117,0.108,20.3,9.46,3.99,2.16,3402.8,45.96,7.3,0.0,13.7
28-11-2021,20.7,22.8,18.6,0.0,0.0,0.0,20.0,4.7,0.0,4.5,7.3,1000.7,0.087,0.081,20.6,1.0,0.5,2.24,2993.2,45.76,5.0,0.0,10.7
29-11-2021,20.5,23.1,18.0,0.0,0.0,0.0,28.0,6.1,0.0,3.2,6.4,1004.7,0.101,0.1,20.5,3.16,2.0,1.74,2872.2,45.8,5.0,0.0,12.9
30-11-2021,19.8,22.2,17.4,0.0,0.0,0.0,20.0,3.8,8.4,2.1,3.8,1007.8,0.06,0.068,19.8,6.05,2.93,2.04,2398.3,45.43,5.0,0.0,8.0
01-12-2021,18.5,21.9,15.0,0.0,0.0,0.0,20.0,2.5,0.0,4.0,9.1,1007.5,0.143,0.123,18.7,2.2,2.72,2.03,1835.1,45.6,5.0,0.0,16.3
02-12-2021,18.1,22.2,14.0,0.0,0.0,0.0,24.6,3.0,0.0,3.4,5.8,1009.7,0.05,0.05,18.4,4.42,1.36,1.57,1848.2,45.76,5.0,0.0,7.46
03-12-2021,18.0,21.8,14.2,0.0,0.0,0.0,20.0,2.0,0.0,13.6,27.3,1015.0,0.058,0.05,18.3,7.01,3.27,2.01,1881.7,45.79,5.0,0.0,7.8
04-12-2021,16.7,19.3,14.1,0.0,0.0,0.0,20.0,0.7,0.0,9.2,17.7,1006.4,0.067,0.05,17.2,2.6,1.36,1.57,1593.6,45.9,10.7,0.0,8.7
05-12-2021,15.4,16.9,13.9,0.0,0.0,0.0,20.0,-0.6,6.0,3.5,5.7,1006.5,0.055,0.062,16.1,3.05,1.45,1.54,1780.6,45.38,5.0,0.0,7.5
06-12-2021,14.0,15.8,12.3,0.0,0.0,0.0,20.0,-2.0,0.0,7.2,11.4,1007.0,0.05,0.05,14.9,4.02,2.83,1.74,1891.0,45.48,5.0,0.0,7.0
07-12-2021,15.4,18.5,12.3,0.0,0.0,0.0,20.0,-0.6,0.0,3.4,5.1,1007.1,0.106,0.087,16.1,4.55,3.54,1.75,1548.6,45.56,5.0,0.0,12.6
08-12-2021,16.0,18.1,13.9,0.0,0.0,0.0,20.0,0.0,0.0,3.2,5.1,1008.5,0.103,0.093,16.6,6.35,2.94,1.55,1563.7,45.66,5.0,0.0,12.3
09-12-2021,16.8,19.7,13.9,0.0,0.0,0.0,20.0,0.8,0.0,3.0,4.6,1006.0,0.05,0.05,17.3,4.28,2.93,1.73,1801.7,45.52,5.0,0.0,7.0
10-12-2021,16.3,18.3,14.2,0.0,0.0,0.0,20.0,0.3,0.0,3.4,6.5,1003.4,0.05,0.05,16.8,7.45,2.67,1.6,1769.7,45.78,5.0,0.0,7.0
11-12-2021,16.1,20.0,12.1,0.0,0.0,0.0,20.0,0.1,0.0,1.0,1.7,1004.0,0.05,0.05,16.6,6.98,2.94,1.76,1660.1,45.59,5.0,0.0,7.0
12-12-2021,16.7,18.5,14.8,0.0,0.0,0.0,20.0,0.7,0.0,6.5,10.4,1006.7,0.059,0.053,17.2,6.39,2.47,1.89,1651.0,45.84,5.0,0.0,7.9
13-12-2021,16.7,19.2,14.1,0.0,0.0,0.0,20.0,0.7,0.0,7.9,12.4,1007.2,0.05,0.05,17.2,3.17,1.27,2.02,1921.8,45.85,5.0,0.0,7.0
14-12-2021,15.6,17.3,13.9,0.0,0.0,0.0,20.0,-0.4,0.0,11.6,19.8,1008.8,0.096,0.085,16.3,4.77,1.58,1.54,1891.9,45.64,5.0,0.0,11.6
15-12-2021,14.2,16.4,12.0,0.0,0.0,0.0,20.0,-1.8,0.0,1.1,1.7,1013.6,0.111,0.117,15.1,5.45,2.7,1.75,1741.5,45.88,5.0,0.0,13.1
16-12-2021,13.7,17.6,9.8,0.0,0.0,0.0,20.0,-2.3,4.9,1.2,1.9,1000.8,0.06,0.062,14.7,2.61,1.46,1.43,1789.7,46.18,5.0,0.0,8.0
17-12-2021,14.6,18.1,11.2,0.0,0.0,0.0,20.0,-1.4,0.0,3.0,6.6,1008.4,0.05,0.05,15.4,6.53,3.13,1.42,1805.8,45.68,5.0,0.0,7.0
18-12-2021,16.0,19.3,12.7,0.0,0.0,0.0,20.0,-0.0,0.0,2.8,4.4,1004.8,0.057,0.056,16.6,2.5,1.4,1.58,1583.7,45.7,5.0,0.0,7.7
19-12-2021,16.9,19.4,14.4,0.0,0.0,0.0,20.0,0.9,0.0,7.0,10.7,1006.7,0.05,0.05,17.4,5.1,2.29,1.81,1889.4,45.64,5.0,0.0,7.0
20-12-2021,16.8,19.1,14.5,0.0,0.0,0.0,20.0,0.8,0.0,2.6,4.0,1010.7,0.05,0.05,17.3,7.13,3.02,1.62,2007.3,45.84,5.0,0.0,7.0
21-12-2021,16.5,18.7,14.3,0.0,0.0,0.0,20.0,0.5,8.4,10.2,17.4,1009.3,0.05,0.05,17.0,4.33,2.32,1.71,1981.4,45.78,5.0,0.0,7.0
22-12-2021,15.7,19.4,12.0,0.0,0.0,0.0,20.0,-0.3,1.7,1.2,2.8,1005.6,0.05,0.05,16.3,1.79,1.24,1.83,1725.1,45.46,5.0,0.0,7.0
23-12-2021,15.3,18.7,11.9,0.0,0.0,0.0,20.0,-0.7,0.0,5.0,10.9,1007.7,0.058,0.05,16.0,1.16,0.76,1.57,1841.3,45.73,5.0,0.0,7.8
24-12-2021,14.9,18.2,11.5,0.0,0.0,0.0,20.0,-1.1,0.0,4.0,6.9,1005.9,0.05,0.05,15.6,7.27,3.32,1.47,2041.3,45.96,5.0,0.0,7.0
25-12-2021,14.3,19.4,9.1,0.0,0.0,0.0,20.0,-1.7,3.4,8.3,13.1,1007.1,0.05,0.05,15.1,2.65,1.7,1.45,1902.6,45.85,5.0,0.0,7.0
26-12-2021,14.5,17.1,12.0,0.1,0.1,1.0,20.0,-1.5,28.9,12.0,21.4,1011.6,0.05,0.05,15.4,1.6,1.45,1.57,1764.1,46.01,5.0,0.1,7.01
27-12-2021,14.8,18.7,11.0,0.0,0.0,0.0,20.0,-1.2,0.0,10.1,22.9,1007.5,0.05,0.05,15.6,4.62,2.61,1.87,2036.3,45.74,5.0,0.1,7.01
28-12-2021,15.5,18.0,13.1,0.0,0.0,0.0,20.0,-0.5,17.5,2.2,4.6,1004.5,0.05,0.05,16.2,6.44,2.63,1.72,2044.7,45.9,5.0,0.1,7.01
29-12-2021,15.8,19.6,12.0,0.0,0.0,0.0,20.0,-0.2,0.0,6.4,16.9,1005.2,0.05,0.05,16.4,3.6,1.37,1.78,1616.7,45.71,5.0,0.1,7.01
30-12-2021,15.5,20.8,10.2,0.0,0.0,0.0,20.0,-0.5,0.0,5.1,8.0,1006.5,0.05,0.05,16.2,1.88,0.88,1.59,1906.0,45.5,5.0,0.1,7.01
31-12-2021,14.9,18.4,11.4,0.0,0.0,0.0,20.0,-1.1,0.0,10.8,17.9,1007.9,0.05,0.05,15.7,4.34,1.58,1.65,1791.4,46.03,5.0,0.0,7.0
01-01-2022,14.4,19.3,9.4,0.0,0.0,0.0,20.0,-1.6,0.0,5.1,8.1,1011.1,0.077,0.085,15.2,7.35,2.18,1.44,1426.5,45.73,5.0,0.0,9.7
02-01-2022,14.8,17.4,12.1,0.0,0.0,0.0,20.0,-1.2,0.0,7.4,15.5,1008.4,0.068,0.05,15.5,3.49,1.35,1.64,1410.2,45.75,5.0,0.0,8.8
03-01-2022,14.8,18.5,11.1,0.0,0.0,0.0,20.0,-1.2,0.0,3.1,5.0,1003.4,0.05,0.05,15.6,4.22,2.92,1.53,1749.5,45.8,5.0,0.0,7.0
04-01-2022,14.6,19.1,10.2,0.0,0.0,0.0,20.0,-1.4,0.0,9.6,16.7,1009.6,0.063,0.05,15.4,8.92,2.61,1.52,1598.5,45.51,5.0,0.0,8.3
05-01-2022,13.2,17.5,8.8,0.0,0.0,0.0,20.0,-2.8,0.0,6.9,13.5,1011.5,0.05,0.05,14.2,4.29,1.94,1.49,1274.8,45.51,5.0,0.0,7.0
06-01-2022,13.5,17.7,9.4,0.0,0.0,0.0,20.0,-2.5,0.7,12.6,20.0,1007.0,0.05,0.05,14.5,6.93,2.76,1.46,1556.5,45.7,5.0,0.0,7.0
07-01-2022,14.6,16.4,12.7,0.0,0.0,0.0,20.0,-1.4,21.6,6.3,12.9,1009.9,0.05,0.05,15.4,3.22,2.02,1.51,1504.8,45.54,5.0,0.0,7.0
08-01-2022,15.5,20.1,10.9,0.0,0.0,0.0,20.0,-0.5,11.4,4.4,7.3,1010.9,0.05,0.05,16.2,7.0,2.28,1.69,1551.1,45.53,5.0,0.0,7.0
09-01-2022,15.1,19.9,10.4,0.0,0.0,0.0,20.0,-0.9,0.0,8.5,13.2,1007.8,0.05,0.05,15.9,4.85,3.43,1.66,1349.2,45.47,5.0,0.0,7.0
10-01-2022,13.9,17.8,9.9,0.0,0.0,0.0,20.0,-2.1,0.0,7.7,13.6,1007.2,0.05,0.05,14.8,4.2,2.4,1.78,1675.9,45.8,5.0,0.0,7.0
11-01-2022,13.7,18.7,8.6,0.0,0.0,0.0,20.0,-2.3,0.0,6.8,10.5,1009.5,0.05,0.05,14.6,7.15,2.89,1.3,1449.7,45.93,5.0,0.0,7.0
12-01-2022,13.6,16.8,10.4,0.0,0.0,0.0,20.0,-2.4,0.6,7.7,12.6,1007.3,0.05,0.05,14.6,1.0,0.78,1.38,1551.0,45.83,5.0,0.0,7.0
13-01-2022,14.4,19.4,9.5,0.0,0.0,0.0,20.0,-1.6,33.1,11.0,19.8,1006.6,0.05,0.05,15.3,2.45,1.49,1.59,1343.2,45.8,5.0,0.0,7.0
14-01-2022,15.2,18.7,11.7,0.0,0.0,0.0,20.0,-0.8,18.3,10.3,19.7,1008.4,0.05,0.05,16.0,1.52,0.64,1.56,1211.8,45.78,5.0,0.0,7.0
15-01-2022,15.6,19.4,11.7,0.0,0.0,0.0,20.0,-0.4,0.0,5.5,8.4,1008.9,0.05,0.05,16.2,3.58,1.95,1.86,1613.7,45.67,5.0,0.0,7.0
16-01-2022,15.0,18.4,11.7,0.0,0.0,0.0,20.0,-1.0,0.0,12.3,20.8,1010.2,0.05,0.05,15.8,4.28,1.34,1.52,1254.4,45.33,5.0,0.0,7.0
17-01-2022,15.1,17.9,12.3,0.0,0.0,0.0,20.0,-0.9,6.0,7.0,11.1,1013.7,0.05,0.05,15.8,3.1,0.64,1.57,1453.7,45.44,5.0,0.0,7.0
18-01-2022,15.3,19.0,11.7,0.0,0.0,0.0,20.0,-0.7,0.0,7.7,12.0,1008.9,0.05,0.05,16.0,7.25,3.46,1.51,1768.3,45.98,5.0,0.0,7.0
19-01-2022,16.4,20.0,12.7,0.0,0.0,0.0,23.0,1.0,0.0,9.2,16.5,1006.2,0.053,0.05,16.9,4.7,1.15,1.44,1938.0,45.44,5.0,0.0,7.6
20-01-2022,16.0,20.1,11.8,0.0,0.0,0.0,20.0,-0.0,0.0,4.0,6.1,1008.6,0.05,0.05,16.6,4.55,1.97,1.8,1422.3,45.39,5.0,0.0,7.0
21-01-2022,16.2,19.7,12.7,1.8,1.8,1.0,20.0,0.2,33.7,4.3,7.6,1012.2,0.05,0.05,16.8,2.83,1.48,1.62,1498.4,45.53,5.0,1.8,7.18
22-01-2022,15.6,19.8,11.4,0.0,0.0,0.0,20.0,-0.4,0.0,6.8,10.3,1015.6,0.05,0.05,16.2,3.6,1.85,1.59,1454.2,46.01,5.0,1.5,7.15
23-01-2022,15.3,19.5,11.1,0.0,0.0,0.0,20.0,-0.7,5.3,8.7,22.6,1010.6,0.05,0.05,16.0,8.8,3.52,1.64,1754.8,45.84,5.0,1.3,7.13
24-01-2022,14.8,19.6,10.0,0.0,0.0,0.0,20.0,-1.2,0.0,6.5,10.7,1009.2,0.051,0.05,15.6,4.43,2.51,1.56,1534.7,45.69,5.0,1.1,7.21
25-01-2022,14.3,19.5,9.0,0.0,0.0,0.0,20.0,-1.7,2.3,7.0,15.4,1013.8,0.05,0.05,15.1,5.12,1.84,1.58,1594.0,45.44,5.0,0.9,7.09
26-01-2022,14.2,18.6,9.8,0.0,0.0,0.0,20.0,-1.8,0.0,7.7,12.2,1013.7,0.05,0.05,15.1,5.46,3.39,1.38,1625.4,45.56,5.0,0.8,7.08
27-01-2022,13.9,18.2,9.6,0.0,0.0,0.0,20.0,-2.1,0.0,10.5,15.8,1008.5,0.062,0.063,14.8,4.44,1.52,1.31,1578.3,45.75,5.0,0.7,8.27
28-01-2022,14.0,18.9,9.1,0.0,0.0,0.0,20.0,-2.0,0.0,8.5,13.8,1013.1,0.05,0.05,14.9,4.3,1.25,1.55,1594.6,45.64,5.0,0.6,7.06
29-01-2022,13.6,18.3,9.0,0.0,0.0,0.0,20.0,-2.4,4.7,8.9,19.4,1008.8,0.05,0.05,14.6,4.84,1.76,1.43,1468.3,45.93,5.0,0.5,7.05
30-01-2022,13.2,18.0,8.4,0.0,0.0,0.0,20.0,-2.8,11.2,11.1,18.8,1017.0,0.05,0.05,14.2,6.3,1.82,1.23,1565.5,45.54,5.0,0.4,7.04
31-01-2022,15.4,19.3,11.5,0.0,0.0,0.0,20.0,-0.6,0.0,9.2,16.0,1007.8,0.05,0.05,16.1,4.72,1.07,1.56,1651.8,45.86,5.0,0.4,7.04
01-02-2022,17.0,20.4,13.5,0.0,0.0,0.0,20.0,1.0,11.0,12.1,25.2,1013.5,0.05,0.05,17.4,5.27,1.82,1.61,1335.5,45.66,5.0,0.3,7.03
02-02-2022,19.2,24.7,13.7,0.0,0.0,0.0,20.0,3.2,16.1,9.6,16.2,1008.7,0.05,0.05,19.3,7.57,2.59,2.21,1596.9,45.36,5.0,0.3,7.03
03-02-2022,18.2,22.1,14.3,0.0,0.0,0.0,20.0,2.2,4.1,6.3,11.7,1009.0,0.05,0.05,18.5,5.1,2.38,1.8,1505.9,46.14,5.0,0.2,7.02
04-02-2022,18.8,24.0,13.6,0.0,0.0,0.0,20.0,2.8,0.0,16.5,26.0,1013.6,0.05,0.05,19.0,7.08,2.68,2.12,1660.3,45.44,5.0,0.2,7.02
05-02-2022,18.9,23.0,14.9,0.2,0.2,2.0,28.8,4.7,24.9,10.1,16.1,1008.9,0.05,0.05,19.1,3.57,1.66,1.56,1005.1,45.51,5.0,0.4,7.92
06-02-2022,19.4,22.2,16.7,0.0,0.0,0.0,29.6,5.4,10.7,6.1,14.4,1008.3,0.05,0.05,19.5,7.17,2.71,1.59,1594.8,45.84,5.0,0.3,7.99
07-02-2022,19.4,23.6,15.1,0.0,0.0,0.0,20.0,3.4,5.8,8.0,17.7,1008.6,0.05,0.05,19.5,8.2,3.68,1.88,1473.8,45.62,21.6,0.3,7.03
08-02-2022,19.0,23.1,14.8,0.0,0.0,0.0,22.2,3.4,0.0,8.6,15.5,1011.2,0.05,0.05,19.1,4.4,1.97,1.71,1481.5,45.36,5.0,0.2,7.24
09-02-2022,18.5,23.2,13.8,0.0,0.0,0.0,20.0,2.5,9.5,11.2,25.3,1013.3,0.05,0.05,18.7,7.77,3.03,1.94,1937.0,45.78,5.0,0.2,7.02
10-02-2022,18.0,22.2,13.8,0.0,0.0,0.0,20.0,2.0,19.5,7.5,12.7,1005.5,0.05,0.05,18.3,7.67,2.99,1.89,1355.0,46.06,5.0,0.2,7.02
11-02-2022,17.8,22.4,13.3,0.0,0.0,0.0,20.0,1.8,1.7,8.8,16.2,1013.5,0.05,0.05,18.2,4.24,1.73,1.73,1661.7,45.5,5.0,0.1,7.01
12-02-2022,18.0,23.0,13.0,0.0,0.0,0.0,23.1,2.6,1.5,11.1,17.0,1009.7,0.05,0.05,18.3,9.55,3.29,1.58,1588.1,46.03,5.0,0.1,7.32
13-02-2022,18.0,23.6,12.4,0.0,0.0,0.0,20.0,2.0,16.6,7.2,19.8,1014.9,0.05,0.05,18.3,8.58,2.98,1.95,1396.5,45.73,5.0,0.1,7.01
14-02-2022,19.1,23.3,15.0,0.0,0.0,0.0,20.0,3.1,0.0,6.8,10.9,1013.0,0.05,0.05,19.3,9.41,3.63,1.94,1641.5,45.81,5.0,0.1,7.01
15-02-2022,20.0,25.2,14.9,0.0,0.0,0.0,20.0,4.0,0.0,5.8,8.8,1010.3,0.05,0.05,20.0,7.92,3.96,2.02,1457.3,45.87,8.2,0.1,7.01
16-02-2022,19.7,23.7,15.6,0.0,0.0,0.0,20.0,3.7,15.3,6.5,11.5,1013.7,0.05,0.05,19.7,8.85,3.82,2.18,1481.2,45.72,5.0,0.1,7.01
17-02-2022,18.4,23.7,13.0,0.0,0.0,0.0,20.0,2.4,0.0,6.6,12.6,1012.5,0.05,0.05,18.6,5.94,2.94,1.98,1484.3,45.72,5.0,0.1,7.01
18-02-2022,18.1,23.1,13.1,0.0,0.0,0.0,20.0,2.1,9.0,14.0,39.4,1013.8,0.05,0.05,18.4,7.37,2.6,1.66,1354.7,45.82,5.0,0.0,7.0
19-02-2022,19.4,23.9,14.9,0.0,0.0,0.0,20.0,3.4,9.2,10.0,16.1,1018.9,0.05,0.05,19.5,4.58,2.08,1.96,1284.8,45.23,5.0,0.0,7.0
20-02-2022,19.7,25.5,14.0,0.0,0.0,0.0,21.1,3.9,0.0,11.1,20.7,1016.9,0.05,0.05,19.8,4.47,2.42,1.81,1386.2,45.58,5.0,0.0,7.11
21-02-2022,18.9,21.5,16.2,0.0,0.0,0.0,20.0,2.9,9.6,6.1,10.1,1017.3,0.058,0.062,19.0,9.22,4.37,1.88,1555.2,45.62,8.0,0.0,7.8
22-02-2022,17.8,22.1,13.5,0.0,0.0,0.0,31.3,4.1,15.6,9.4,15.3,1006.7,0.05,0.05,18.1,9.0,3.73,1.4,1674.0,45.76,29.3,0.0,8.13
23-02-2022,18.4,21.5,15.2,0.0,0.0,0.0,25.4,3.5,49.8,14.7,28.3,1011.6,0.074,0.085,18.6,8.07,3.04,1.58,1373.4,45.71,13.0,0.0,9.94
24-02-2022,19.1,22.4,15.9,0.0,0.0,0.0,32.1,5.6,0.0,9.0,15.7,1014.1,0.05,0.05,19.3,8.46,4.88,1.51,1353.9,45.92,6.0,0.0,8.21
25-02-2022,18.9,23.8,13.9,0.0,0.0,0.0,20.0,2.9,0.0,6.2,11.1,1011.4,0.05,0.05,19.0,9.75,3.41,1.89,1615.5,45.71,5.3,0.0,7.0
26-02-2022,18.3,22.2,14.4,0.0,0.0,0.0,32.9,4.9,26.2,8.1,12.7,1015.4,0.05,0.05,18.6,11.0,3.84,1.41,1424.2,45.23,18.8,0.0,8.29
27-02-2022,17.4,22.8,12.0,0.0,0.0,0.0,20.0,1.4,16.6,12.4,21.0,1014.0,0.05,0.05,17.8,9.0,3.54,1.67,1851.8,46.04,5.0,0.0,7.0
28-02-2022,19.8,25.4,14.2,0.0,0.0,0.0,20.0,3.8,22.1,6.5,10.1,1005.3,0.05,0.05,19.8,7.8,3.67,1.89,1558.0,45.69,14.2,0.0,7.0
01-03-2022,21.8,27.2,16.4,0.0,0.0,0.0,20.0,5.8,23.4,11.4,24.6,1010.5,0.05,0.05,21.5,7.38,3.37,2.12,1863.0,45.8,15.4,0.0,7.0
02-03-2022,25.1,28.7,21.6,0.0,0.0,0.0,25.1,10.1,47.0,11.8,18.3,1015.4,0.05,0.05,24.4,14.3,4.99,2.39,1826.4,46.09,13.2,0.0,7.51
03-03-2022,25.6,30.5,20.7,0.0,0.0,0.0,21.8,10.0,33.4,6.7,13.5,1013.3,0.05,0.05,24.8,8.97,4.3,2.57,2089.2,46.04,9.5,0.0,7.18
04-03-2022,26.3,31.0,21.5,0.0,0.0,0.0,20.0,10.3,32.2,11.9,19.4,1013.5,0.095,0.095,25.3,12.79,4.81,3.16,1842.6,46.01,18.2,0.0,11.5
05-03-2022,25.6,30.6,20.6,0.0,0.0,0.0,32.3,12.1,35.1,11.3,21.0,1012.7,0.05,0.05,24.8,11.21,3.74,2.22,1852.9,45.88,5.0,0.0,8.23
06-03-2022,25.6,31.3,19.8,0.0,0.0,0.0,24.0,10.4,22.3,3.6,6.7,1008.2,0.05,0.05,24.7,11.87,5.07,2.49,1729.3,45.68,5.0,0.0,7.4
07-03-2022,25.8,31.0,20.7,0.0,0.0,0.0,20.0,9.8,8.7,13.4,23.7,1009.9,0.05,0.05,24.9,5.85,3.78,2.85,1396.7,45.92,34.7,0.0,7.0
08-03-2022,26.4,30.0,22.8,0.0,0.0,0.0,31.4,12.7,26.1,13.9,21.4,1011.9,0.05,0.05,25.4,11.95,4.96,2.36,1772.2,45.87,15.9,0.0,8.14
09-03-2022,26.4,31.2,21.6,0.0,0.0,0.0,36.3,13.7,36.4,9.1,18.7,1013.4,0.05,0.05,25.4,9.51,3.08,2.19,2013.9,45.89,12.7,0.0,8.63
